result_key,surface_power [wh],runtime [sec]
triangle_75_c2c,3738.0,1.15
triangle_75_c2m,6415.739999999998,1.15
triangle_75_c2s,4589.0,64.8
triangle_75_c2c,3738.0,64.8
triangle_75_c2m,6415.739999999998,64.8
triangle_80_c1s,4445.0,1.14
triangle_80_c1c,3642.0,1.14
triangle_80_c1m,5620.784999999995,1.14
triangle_80_c1s,4445.0,64.64
triangle_80_c1c,3642.0,64.64
triangle_80_c1m,5620.784999999995,64.64
triangle_80_c2s,4445.0,1.14
triangle_80_c2c,3642.0,1.14
triangle_80_c2m,5620.784999999995,1.14
triangle_80_c2s,4445.0,64.62
triangle_80_c2c,3642.0,64.62
triangle_80_c2m,5620.784999999995,64.62
triangle_85_c1s,3228.0,1.15
triangle_85_c1c,2339.0,1.15
triangle_85_c1m,4384.211999999998,1.15
triangle_85_c1s,3228.0,64.69
triangle_85_c1c,2339.0,64.69
triangle_85_c1m,4384.211999999998,64.69
triangle_85_c2s,3228.0,1.14
triangle_85_c2c,2339.0,1.14
triangle_85_c2m,4384.211999999998,1.14
triangle_85_c2s,3228.0,65.02
triangle_85_c2c,2339.0,65.02
triangle_85_c2m,4384.211999999998,65.02
triangle_90_c1s,2045.9999999999998,1.15
triangle_90_c1c,1333.0,1.15
triangle_90_c1m,3339.2520000000018,1.15
triangle_90_c1s,2045.9999999999998,64.69
triangle_90_c1c,1333.0,64.69
triangle_90_c1m,3339.2520000000018,64.69
triangle_90_c2s,2045.9999999999998,1.14
triangle_90_c2c,1333.0,1.14
triangle_90_c2m,3339.2520000000018,1.14
triangle_90_c2s,2045.9999999999998,64.6
triangle_90_c2c,1333.0,64.6
triangle_90_c2m,3339.2520000000018,64.6
circle_10_c1s,17642.0,1.15
circle_10_c1c,14866.0,1.15
circle_10_c1m,18564.462000000014,1.15
circle_10_c1s,17642.0,64.81
circle_10_c1c,14866.0,64.81
circle_10_c1m,18564.462000000014,64.81
circle_10_c2s,17642.0,1.15
circle_10_c2c,14866.0,1.15
circle_10_c2m,18564.462000000014,1.15
circle_10_c2s,17642.0,64.31
circle_10_c2c,14866.0,64.31
circle_10_c2m,18564.462000000014,64.31
circle_15_c1s,15534.0,1.15
circle_15_c1c,13384.0,1.15
circle_15_c1m,17358.22800000001,1.15
circle_15_c1s,15534.0,64.02
circle_15_c1c,13384.0,64.02
circle_15_c1m,17358.22800000001,64.02
circle_15_c2s,15534.0,1.13
circle_15_c2c,13384.0,1.13
circle_15_c2m,17358.22800000001,1.13
circle_15_c2s,15534.0,64.01
circle_15_c2c,13384.0,64.01
circle_15_c2m,17358.22800000001,64.01
circle_20_c1s,14133.0,1.13
circle_20_c1c,11612.0,1.13
circle_20_c1m,16539.11599999999,1.13
circle_20_c1s,14133.0,63.91
circle_20_c1c,11612.0,63.91
circle_20_c1m,16539.11599999999,63.91
circle_20_c2s,14133.0,1.13
circle_20_c2c,11612.0,1.13
circle_20_c2m,16539.11599999999,1.13
circle_20_c2s,14133.0,64.05
circle_20_c2c,11612.0,64.05
circle_20_c2m,16539.11599999999,64.05
circle_25_c1s,11332.0,1.14
circle_25_c1c,9649.0,1.14
circle_25_c1m,14900.891999999996,1.14
circle_25_c1s,11332.0,63.93
circle_25_c1c,9649.0,63.93
circle_25_c1m,14900.891999999996,63.93
circle_25_c2s,11332.0,1.13
circle_25_c2c,9649.0,1.13
circle_25_c2m,14900.891999999996,1.13
circle_25_c2s,11332.0,64.25
circle_25_c2c,9649.0,64.25
circle_25_c2m,14900.891999999996,64.25
circle_30_c1s,11337.0,1.13
circle_30_c1c,9636.0,1.13
circle_30_c1m,14871.011999999992,1.13
circle_30_c1s,11337.0,63.89
circle_30_c1c,9636.0,63.89
circle_30_c1m,14871.011999999992,63.89
circle_30_c2s,11337.0,1.13
circle_30_c2c,9636.0,1.13
circle_30_c2m,14871.011999999992,1.13
circle_30_c2s,11337.0,63.91
circle_30_c2c,9636.0,63.91
circle_30_c2m,14871.011999999992,63.91
circle_35_c1s,9942.0,1.14
circle_35_c1c,8026.999999999999,1.14
circle_35_c1m,14022.064000000002,1.14
circle_35_c1s,9942.0,63.81
circle_35_c1c,8026.999999999999,63.81
circle_35_c1m,14022.064000000002,63.81
circle_35_c2s,9942.0,1.13
circle_35_c2c,8026.999999999999,1.13
circle_35_c2m,14022.064000000002,1.13
circle_35_c2s,9942.0,63.82
circle_35_c2c,8026.999999999999,63.82
circle_35_c2m,14022.064000000002,63.82
circle_40_c1s,7872.0,1.13
circle_40_c1c,6121.0,1.13
circle_40_c1m,12751.197999999995,1.13
circle_40_c1s,7872.0,63.96
circle_40_c1c,6121.0,63.96
circle_40_c1m,12751.197999999995,63.96
circle_40_c2s,7872.0,1.13
circle_40_c2c,6121.0,1.13
circle_40_c2m,12751.197999999995,1.13
circle_40_c2s,7872.0,63.87
circle_40_c2c,6121.0,63.87
circle_40_c2m,12751.197999999995,63.87
circle_45_c1s,6494.0,1.13
circle_45_c1c,4922.0,1.13
circle_45_c1m,11879.979999999994,1.13
circle_45_c1s,6494.0,64.01
circle_45_c1c,4922.0,64.01
circle_45_c1m,11879.979999999994,64.01
circle_45_c2s,6494.0,1.13
circle_45_c2c,4922.0,1.13
circle_45_c2m,11879.979999999994,1.13
circle_45_c2s,6494.0,63.99
circle_45_c2c,4922.0,63.99
circle_45_c2m,11879.979999999994,63.99
circle_50_c1s,5125.0,1.13
circle_50_c1c,3838.0,1.13
circle_50_c1m,10998.875999999998,1.13
circle_50_c1s,5125.0,64.18
circle_50_c1c,3838.0,64.18
circle_50_c1m,10998.875999999998,64.18
circle_50_c2s,5125.0,1.14
circle_50_c2c,3838.0,1.14
circle_50_c2m,10998.875999999998,1.14
circle_50_c2s,5125.0,63.88
circle_50_c2c,3838.0,63.88
circle_50_c2m,10998.875999999998,63.88
circle_55_c1s,4563.0,1.13
circle_55_c1c,3429.0,1.13
circle_55_c1m,10527.455999999991,1.13
circle_55_c1s,4563.0,64.01
circle_55_c1c,3429.0,64.01
circle_55_c1m,10527.455999999991,64.01
circle_55_c2s,4563.0,1.13
circle_55_c2c,3429.0,1.13
circle_55_c2m,10527.455999999991,1.13
circle_55_c2s,4563.0,63.92
circle_55_c2c,3429.0,63.92
circle_55_c2m,10527.455999999991,63.92
circle_60_c1s,2756.0,1.15
circle_60_c1c,1819.0,1.15
circle_60_c1m,8785.319999999994,1.15
circle_60_c1s,2756.0,63.83
circle_60_c1c,1819.0,63.83
circle_60_c1m,8785.319999999994,63.83
circle_60_c2s,2756.0,1.13
circle_60_c2c,1819.0,1.13
circle_60_c2m,8785.319999999994,1.13
circle_60_c2s,2756.0,63.92
circle_60_c2c,1819.0,63.92
circle_60_c2m,8785.319999999994,63.92
circle_65_c1s,2181.0,1.12
circle_65_c1c,1534.0,1.12
circle_65_c1m,7872.395999999989,1.12
circle_65_c1s,2181.0,63.83
circle_65_c1c,1534.0,63.83
circle_65_c1m,7872.395999999989,63.83
circle_65_c2s,2181.0,1.14
circle_65_c2c,1534.0,1.14
circle_65_c2m,7872.395999999989,1.14
circle_65_c2s,2181.0,64.07
circle_65_c2c,1534.0,64.07
circle_65_c2m,7872.395999999989,64.07
circle_70_c1s,1960.0,1.13
circle_70_c1c,1434.0,1.13
circle_70_c1m,7803.403999999991,1.13
circle_70_c1s,1960.0,63.8
circle_70_c1c,1434.0,63.8
circle_70_c1m,7803.403999999991,63.8
circle_70_c2s,1960.0,1.13
circle_70_c2c,1434.0,1.13
circle_70_c2m,7803.403999999991,1.13
circle_70_c2s,1960.0,63.76
circle_70_c2c,1434.0,63.76
circle_70_c2m,7803.403999999991,63.76
circle_75_c1s,1669.0,1.13
circle_75_c1c,1353.0,1.13
circle_75_c1m,5587.95,1.13
circle_75_c1s,1669.0,63.8
circle_75_c1c,1353.0,63.8
circle_75_c1m,5587.95,63.8
circle_75_c2s,1669.0,1.13
circle_75_c2c,1353.0,1.13
circle_75_c2m,5587.95,1.13
circle_75_c2s,1669.0,63.79
circle_75_c2c,1353.0,63.79
circle_75_c2m,5587.95,63.79
circle_80_c1s,1639.0,1.13
circle_80_c1c,1250.0,1.13
circle_80_c1m,4643.407999999997,1.13
circle_80_c1s,1639.0,63.85
circle_80_c1c,1250.0,63.85
circle_80_c1m,4643.407999999997,63.85
circle_80_c2s,1639.0,1.13
circle_80_c2c,1250.0,1.13
circle_80_c2m,4643.407999999997,1.13
circle_80_c2s,1639.0,63.8
circle_80_c2c,1250.0,63.8
circle_80_c2m,4643.407999999997,63.8
circle_85_c1s,1561.0,1.13
circle_85_c1c,1169.0,1.13
circle_85_c1m,4557.728,1.13
circle_85_c1s,1561.0,63.79
circle_85_c1c,1169.0,63.79
circle_85_c1m,4557.728,63.79
circle_85_c2s,1561.0,1.12
circle_85_c2c,1169.0,1.12
circle_85_c2m,4557.728,1.12
circle_85_c2s,1561.0,63.7
circle_85_c2c,1169.0,63.7
circle_85_c2m,4557.728,63.7
circle_90_c1s,1425.0,1.13
circle_90_c1c,1087.0,1.13
circle_90_c1m,3162.324000000002,1.13
circle_90_c1s,1425.0,63.77
circle_90_c1c,1087.0,63.77
circle_90_c1m,3162.324000000002,63.77
circle_90_c2s,1425.0,1.14
circle_90_c2c,1087.0,1.14
circle_90_c2m,3162.324000000002,1.14
circle_90_c2s,1425.0,63.76
circle_90_c2c,1087.0,63.76
circle_90_c2m,3162.324000000002,63.76
ellipse_10_c1s,16236.0,1.13
ellipse_10_c1c,13896.0,1.13
ellipse_10_c1m,17760.778,1.13
ellipse_10_c1s,16236.0,63.81
ellipse_10_c1c,13896.0,63.81
ellipse_10_c1m,17760.778,63.81
ellipse_10_c2s,16236.0,1.24
ellipse_10_c2c,13896.0,1.24
ellipse_10_c2m,17760.778,1.24
ellipse_10_c2s,16236.0,63.76
ellipse_10_c2c,13896.0,63.76
ellipse_10_c2m,17760.778,63.76
ellipse_15_c1s,14831.0,1.13
ellipse_15_c1c,12589.0,1.13
ellipse_15_c1m,16950.332,1.13
ellipse_15_c1s,14831.0,63.78
ellipse_15_c1c,12589.0,63.78
ellipse_15_c1m,16950.332,63.78
ellipse_15_c2s,14831.0,1.14
ellipse_15_c2c,12589.0,1.14
ellipse_15_c2m,16950.332,1.14
ellipse_15_c2s,14831.0,63.78
ellipse_15_c2c,12589.0,63.78
ellipse_15_c2m,16950.332,63.78
ellipse_20_c1s,14130.0,1.13
ellipse_20_c1c,11977.0,1.13
ellipse_20_c1m,16535.307999999997,1.13
ellipse_20_c1s,14130.0,63.75
ellipse_20_c1c,11977.0,63.75
ellipse_20_c1m,16535.307999999997,63.75
ellipse_20_c2s,14130.0,1.14
ellipse_20_c2c,11977.0,1.14
ellipse_20_c2m,16535.307999999997,1.14
ellipse_20_c2s,14130.0,63.85
ellipse_20_c2c,11977.0,63.85
ellipse_20_c2m,16535.307999999997,63.85
ellipse_25_c1s,11332.0,1.14
ellipse_25_c1c,9649.0,1.14
ellipse_25_c1m,14903.748000000001,1.14
ellipse_25_c1s,11332.0,63.78
ellipse_25_c1c,9649.0,63.78
ellipse_25_c1m,14903.748000000001,63.78
ellipse_25_c2s,11332.0,1.13
ellipse_25_c2c,9649.0,1.13
ellipse_25_c2m,14903.748000000001,1.13
ellipse_25_c2s,11332.0,63.74
ellipse_25_c2c,9649.0,63.74
ellipse_25_c2m,14903.748000000001,63.74
ellipse_30_c1s,11335.0,1.14
ellipse_30_c1c,9637.0,1.14
ellipse_30_c1m,14882.38799999999,1.14
ellipse_30_c1s,11335.0,64.22
ellipse_30_c1c,9637.0,64.22
ellipse_30_c1m,14882.38799999999,64.22
ellipse_30_c2s,11335.0,1.14
ellipse_30_c2c,9637.0,1.14
ellipse_30_c2m,14882.38799999999,1.14
ellipse_30_c2s,11335.0,64.24
ellipse_30_c2c,9637.0,64.24
ellipse_30_c2m,14882.38799999999,64.24
ellipse_35_c1s,9262.0,1.25
ellipse_35_c1c,7205.0,1.25
ellipse_35_c1m,13637.388000000003,1.25
ellipse_35_c1s,9262.0,63.94
ellipse_35_c1c,7205.0,63.94
ellipse_35_c1m,13637.388000000003,63.94
ellipse_35_c2s,9262.0,1.13
ellipse_35_c2c,7205.0,1.13
ellipse_35_c2m,13637.388000000003,1.13
ellipse_35_c2s,9262.0,64.01
ellipse_35_c2c,7205.0,64.01
ellipse_35_c2m,13637.388000000003,64.01
ellipse_40_c1s,6482.0,1.14
ellipse_40_c1c,4946.0,1.14
ellipse_40_c1m,11972.091999999986,1.14
ellipse_40_c1s,6482.0,63.83
ellipse_40_c1c,4946.0,63.83
ellipse_40_c1m,11972.091999999986,63.83
ellipse_40_c2s,6482.0,1.15
ellipse_40_c2c,4946.0,1.15
ellipse_40_c2m,11972.091999999986,1.15
ellipse_40_c2s,6482.0,63.73
ellipse_40_c2c,4946.0,63.73
ellipse_40_c2m,11972.091999999986,63.73
ellipse_45_c1s,6487.0,1.13
ellipse_45_c1c,4924.0,1.13
ellipse_45_c1m,11938.347999999994,1.13
ellipse_45_c1s,6487.0,63.81
ellipse_45_c1c,4924.0,63.81
ellipse_45_c1m,11938.347999999994,63.81
ellipse_45_c2s,6487.0,1.14
ellipse_45_c2c,4924.0,1.14
ellipse_45_c2m,11938.347999999994,1.14
ellipse_45_c2s,6487.0,63.7
ellipse_45_c2c,4924.0,63.7
ellipse_45_c2m,11938.347999999994,63.7
ellipse_50_c1s,5471.0,1.13
ellipse_50_c1c,4064.0,1.13
ellipse_50_c1m,10665.044000000002,1.13
ellipse_50_c1s,5471.0,63.67
ellipse_50_c1c,4064.0,63.67
ellipse_50_c1m,10665.044000000002,63.67
ellipse_50_c2s,5471.0,1.13
ellipse_50_c2c,4064.0,1.13
ellipse_50_c2m,10665.044000000002,1.13
ellipse_50_c2s,5471.0,63.7
ellipse_50_c2c,4064.0,63.7
ellipse_50_c2m,10665.044000000002,63.7
ellipse_55_c1s,5419.0,1.13
ellipse_55_c1c,4054.9999999999995,1.13
ellipse_55_c1m,10626.05999999999,1.13
ellipse_55_c1s,5419.0,63.69
ellipse_55_c1c,4054.9999999999995,63.69
ellipse_55_c1m,10626.05999999999,63.69
ellipse_55_c2s,5419.0,1.13
ellipse_55_c2c,4054.9999999999995,1.13
ellipse_55_c2m,10626.05999999999,1.13
ellipse_55_c2s,5419.0,63.72
ellipse_55_c2c,4054.9999999999995,63.72
ellipse_55_c2m,10626.05999999999,63.72
ellipse_60_c1s,4059.0,1.13
ellipse_60_c1c,2769.0,1.13
ellipse_60_c1m,9336.807999999999,1.13
ellipse_60_c1s,4059.0,63.72
ellipse_60_c1c,2769.0,63.72
ellipse_60_c1m,9336.807999999999,63.72
ellipse_60_c2s,4059.0,1.14
ellipse_60_c2c,2769.0,1.14
ellipse_60_c2m,9336.807999999999,1.14
ellipse_60_c2s,4059.0,64.01
ellipse_60_c2c,2769.0,64.01
ellipse_60_c2m,9336.807999999999,64.01
ellipse_65_c1s,2739.0,1.13
ellipse_65_c1c,1766.0,1.13
ellipse_65_c1m,7618.512000000005,1.13
ellipse_65_c1s,2739.0,64.07
ellipse_65_c1c,1766.0,64.07
ellipse_65_c1m,7618.512000000005,64.07
ellipse_65_c2s,2739.0,1.16
ellipse_65_c2c,1766.0,1.16
ellipse_65_c2m,7618.512000000005,1.16
ellipse_65_c2s,2739.0,63.72
ellipse_65_c2c,1766.0,63.72
ellipse_65_c2m,7618.512000000005,63.72
ellipse_70_c1s,2646.0,1.13
ellipse_70_c1c,1690.0,1.13
ellipse_70_c1m,7567.298000000002,1.13
ellipse_70_c1s,2646.0,63.99
ellipse_70_c1c,1690.0,63.99
ellipse_70_c1m,7567.298000000002,63.99
ellipse_70_c2s,2646.0,1.13
ellipse_70_c2c,1690.0,1.13
ellipse_70_c2m,7567.298000000002,1.13
ellipse_70_c2s,2646.0,63.76
ellipse_70_c2c,1690.0,63.76
ellipse_70_c2m,7567.298000000002,63.76
ellipse_75_c1s,2349.0,1.14
ellipse_75_c1c,1629.0,1.14
ellipse_75_c1m,5405.871999999997,1.14
ellipse_75_c1s,2349.0,63.7
ellipse_75_c1c,1629.0,63.7
ellipse_75_c1m,5405.871999999997,63.7
ellipse_75_c2s,2349.0,1.13
ellipse_75_c2c,1629.0,1.13
ellipse_75_c2m,5405.871999999997,1.13
ellipse_75_c2s,2349.0,63.68
ellipse_75_c2c,1629.0,63.68
ellipse_75_c2m,5405.871999999997,63.68
ellipse_80_c1s,2335.0,1.13
ellipse_80_c1c,1578.0,1.13
ellipse_80_c1m,5345.895999999999,1.13
ellipse_80_c1s,2335.0,63.76
ellipse_80_c1c,1578.0,63.76
ellipse_80_c1m,5345.895999999999,63.76
ellipse_80_c2s,2335.0,1.14
ellipse_80_c2c,1578.0,1.14
ellipse_80_c2m,5345.895999999999,1.14
ellipse_80_c2s,2335.0,63.84
ellipse_80_c2c,1578.0,63.84
ellipse_80_c2m,5345.895999999999,63.84
ellipse_85_c1s,1891.0,1.12
ellipse_85_c1c,1478.0,1.12
ellipse_85_c1m,4434.9000000000015,1.12
ellipse_85_c1s,1891.0,63.62
ellipse_85_c1c,1478.0,63.62
ellipse_85_c1m,4434.9000000000015,63.62
ellipse_85_c2s,1891.0,1.13
ellipse_85_c2c,1478.0,1.13
ellipse_85_c2m,4434.9000000000015,1.13
ellipse_85_c2s,1891.0,63.74
ellipse_85_c2c,1478.0,63.74
ellipse_85_c2m,4434.9000000000015,63.74
ellipse_90_c1s,1806.0,1.13
ellipse_90_c1c,1422.0,1.13
ellipse_90_c1m,3516.939999999994,1.13
ellipse_90_c1s,1806.0,63.76
ellipse_90_c1c,1422.0,63.76
ellipse_90_c1m,3516.939999999994,63.76
ellipse_90_c2s,1806.0,1.13
ellipse_90_c2c,1422.0,1.13
ellipse_90_c2m,3516.939999999994,1.13
ellipse_90_c2s,1806.0,63.83
ellipse_90_c2c,1422.0,63.83
ellipse_90_c2m,3516.939999999994,63.83
organic_10_c1s,17203.0,1.13
organic_10_c1c,14705.0,1.13
organic_10_c1m,18976.32100000001,1.13
organic_10_c1s,17203.0,63.64
organic_10_c1c,14705.0,63.64
organic_10_c1m,18976.32100000001,63.64
organic_10_c2s,17203.0,1.13
organic_10_c2c,14705.0,1.13
organic_10_c2m,18976.32100000001,1.13
organic_10_c2s,17203.0,63.55
organic_10_c2c,14705.0,63.55
organic_10_c2m,18976.32100000001,63.55
organic_15_c1s,15952.0,1.14
organic_15_c1c,12813.0,1.14
organic_15_c1m,18212.08800000001,1.14
organic_15_c1s,15952.0,63.87
organic_15_c1c,12813.0,63.87
organic_15_c1m,18212.08800000001,63.87
organic_15_c2s,15952.0,1.13
organic_15_c2c,12813.0,1.13
organic_15_c2m,18212.08800000001,1.13
organic_15_c2s,15952.0,63.74
organic_15_c2c,12813.0,63.74
organic_15_c2m,18212.08800000001,63.74
organic_20_c1s,14156.0,1.14
organic_20_c1c,11002.0,1.14
organic_20_c1m,17358.82,1.14
organic_20_c1s,14156.0,63.6
organic_20_c1c,11002.0,63.6
organic_20_c1m,17358.82,63.6
organic_20_c2s,14156.0,1.13
organic_20_c2c,11002.0,1.13
organic_20_c2m,17358.82,1.13
organic_20_c2s,14156.0,63.55
organic_20_c2c,11002.0,63.55
organic_20_c2m,17358.82,63.55
organic_25_c1s,14136.0,1.13
organic_25_c1c,11242.0,1.13
organic_25_c1m,17217.802,1.13
organic_25_c1s,14136.0,63.55
organic_25_c1c,11242.0,63.55
organic_25_c1m,17217.802,63.55
organic_25_c2s,14136.0,1.13
organic_25_c2c,11242.0,1.13
organic_25_c2m,17217.802,1.13
organic_25_c2s,14136.0,63.68
organic_25_c2c,11242.0,63.68
organic_25_c2m,17217.802,63.68
organic_30_c1s,13237.0,1.14
organic_30_c1c,10133.0,1.14
organic_30_c1m,16512.547000000002,1.14
organic_30_c1s,13237.0,63.56
organic_30_c1c,10133.0,63.56
organic_30_c1m,16512.547000000002,63.56
organic_30_c2s,13237.0,1.12
organic_30_c2c,10133.0,1.12
organic_30_c2m,16512.547000000002,1.12
organic_30_c2s,13237.0,63.56
organic_30_c2c,10133.0,63.56
organic_30_c2m,16512.547000000002,63.56
organic_35_c1s,11787.0,1.12
organic_35_c1c,8582.0,1.12
organic_35_c1m,15599.219999999996,1.12
organic_35_c1s,11787.0,63.78
organic_35_c1c,8582.0,63.78
organic_35_c1m,15599.219999999996,63.78
organic_35_c2s,11787.0,1.14
organic_35_c2c,8582.0,1.14
organic_35_c2m,15599.219999999996,1.14
organic_35_c2s,11787.0,63.55
organic_35_c2c,8582.0,63.55
organic_35_c2m,15599.219999999996,63.55
organic_40_c1s,11015.0,1.13
organic_40_c1c,9098.0,1.13
organic_40_c1m,14611.337999999998,1.13
organic_40_c1s,11015.0,63.64
organic_40_c1c,9098.0,63.64
organic_40_c1m,14611.337999999998,63.64
organic_40_c2s,11015.0,1.13
organic_40_c2c,9098.0,1.13
organic_40_c2m,14611.337999999998,1.13
organic_40_c2s,11015.0,63.74
organic_40_c2c,9098.0,63.74
organic_40_c2m,14611.337999999998,63.74
organic_45_c1s,10635.0,1.13
organic_45_c1c,8798.0,1.13
organic_45_c1m,14038.947999999999,1.13
organic_45_c1s,10635.0,63.74
organic_45_c1c,8798.0,63.74
organic_45_c1m,14038.947999999999,63.74
organic_45_c2s,10635.0,1.13
organic_45_c2c,8798.0,1.13
organic_45_c2m,14038.947999999999,1.13
organic_45_c2s,10635.0,63.81
organic_45_c2c,8798.0,63.81
organic_45_c2m,14038.947999999999,63.81
organic_50_c1s,10227.0,1.12
organic_50_c1c,8489.0,1.12
organic_50_c1m,12753.687000000005,1.12
organic_50_c1s,10227.0,63.61
organic_50_c1c,8489.0,63.61
organic_50_c1m,12753.687000000005,63.61
organic_50_c2s,10227.0,1.13
organic_50_c2c,8489.0,1.13
organic_50_c2m,12753.687000000005,1.13
organic_50_c2s,10227.0,64.25
organic_50_c2c,8489.0,64.25
organic_50_c2m,12753.687000000005,64.25
organic_55_c1s,9163.0,1.16
organic_55_c1c,6548.0,1.16
organic_55_c1m,11735.808,1.16
organic_55_c1s,9163.0,64.77
organic_55_c1c,6548.0,64.77
organic_55_c1m,11735.808,64.77
organic_55_c2s,9163.0,1.17
organic_55_c2c,6548.0,1.17
organic_55_c2m,11735.808,1.17
organic_55_c2s,9163.0,63.76
organic_55_c2c,6548.0,63.76
organic_55_c2m,11735.808,63.76
organic_60_c1s,8109.999999999999,1.13
organic_60_c1c,5141.0,1.13
organic_60_c1m,10658.906999999992,1.13
organic_60_c1s,8109.999999999999,63.77
organic_60_c1c,5141.0,63.77
organic_60_c1m,10658.906999999992,63.77
organic_60_c2s,8109.999999999999,1.13
organic_60_c2c,5141.0,1.13
organic_60_c2m,10658.906999999992,1.13
organic_60_c2s,8109.999999999999,63.79
organic_60_c2c,5141.0,63.79
organic_60_c2m,10658.906999999992,63.79
organic_65_c1s,6028.0,1.12
organic_65_c1c,4508.0,1.12
organic_65_c1m,8751.344999999996,1.12
organic_65_c1s,6028.0,63.71
organic_65_c1c,4508.0,63.71
organic_65_c1m,8751.344999999996,63.71
organic_65_c2s,6028.0,1.13
organic_65_c2c,4508.0,1.13
organic_65_c2m,8751.344999999996,1.13
organic_65_c2s,6028.0,64.03
organic_65_c2c,4508.0,64.03
organic_65_c2m,8751.344999999996,64.03
organic_70_c1s,5175.0,1.13
organic_70_c1c,4006.9999999999995,1.13
organic_70_c1m,7528.684999999993,1.13
organic_70_c1s,5175.0,64.22
organic_70_c1c,4006.9999999999995,64.22
organic_70_c1m,7528.684999999993,64.22
organic_70_c2s,5175.0,1.16
organic_70_c2c,4006.9999999999995,1.16
organic_70_c2m,7528.684999999993,1.16
organic_70_c2s,5175.0,64.32
organic_70_c2c,4006.9999999999995,64.32
organic_70_c2m,7528.684999999993,64.32
organic_75_c1s,4631.0,1.13
organic_75_c1c,3521.0,1.13
organic_75_c1m,6249.488,1.13
organic_75_c1s,4631.0,64.34
organic_75_c1c,3521.0,64.34
organic_75_c1m,6249.488,64.34
organic_75_c2s,4631.0,1.14
organic_75_c2c,3521.0,1.14
organic_75_c2m,6249.488,1.14
organic_75_c2s,4631.0,64.2
organic_75_c2c,3521.0,64.2
organic_75_c2m,6249.488,64.2
organic_80_c1s,4074.0,1.13
organic_80_c1c,3045.0,1.13
organic_80_c1m,5130.811999999992,1.13
organic_80_c1s,4074.0,64.42
organic_80_c1c,3045.0,64.42
organic_80_c1m,5130.811999999992,64.42
organic_80_c2s,4074.0,1.19
organic_80_c2c,3045.0,1.19
organic_80_c2m,5130.811999999992,1.19
organic_80_c2s,4074.0,64.3
organic_80_c2c,3045.0,64.3
organic_80_c2m,5130.811999999992,64.3
organic_85_c1s,3538.0,1.15
organic_85_c1c,2628.0,1.15
organic_85_c1m,4197.297999999998,1.15
organic_85_c1s,3538.0,64.37
organic_85_c1c,2628.0,64.37
organic_85_c1m,4197.297999999998,64.37
organic_85_c2s,3538.0,1.13
organic_85_c2c,2628.0,1.13
organic_85_c2m,4197.297999999998,1.13
organic_85_c2s,3538.0,64.29
organic_85_c2c,2628.0,64.29
organic_85_c2m,4197.297999999998,64.29
organic_90_c1s,3016.0,1.13
organic_90_c1c,2790.0,1.13
organic_90_c1m,3247.115999999999,1.13
organic_90_c1s,3016.0,64.44
organic_90_c1c,2790.0,64.44
organic_90_c1m,3247.115999999999,64.44
organic_90_c2s,3016.0,1.16
organic_90_c2c,2790.0,1.16
organic_90_c2m,3247.115999999999,1.16
organic_90_c2s,3016.0,64.29
organic_90_c2c,2790.0,64.29
organic_90_c2m,3247.115999999999,64.29
