,X,Y,Z,X_v,Y_v,Z_v
387,15.1744632721,1.43770158291,5.56743717194,0.0,-1.0,0.0
388,15.1744632721,1.43770158291,6.09766936302,0.0,-1.0,0.0
389,15.1744632721,1.43770158291,6.62790131569,0.0,-1.0,0.0
390,15.6762599945,1.43770158291,0.265116065741,0.0,-1.0,0.0
391,15.6762599945,1.43770158291,0.795348197222,0.0,-1.0,0.0
392,15.6762599945,1.43770158291,1.3255802989,0.0,-1.0,0.0
393,15.6762599945,1.43770158291,1.85581243038,0.0,-1.0,0.0
394,15.6762599945,1.43770158291,2.38604450226,0.0,-1.0,0.0
395,15.6762599945,1.43770158291,2.91627657413,0.0,-1.0,0.0
396,15.6762599945,1.43770158291,3.44650864601,0.0,-1.0,0.0
397,15.6762599945,1.43770158291,3.9767408371,0.0,-1.0,0.0
398,15.6762599945,1.43770158291,4.50697302818,0.0,-1.0,0.0
399,15.6762599945,1.43770158291,5.03720498085,0.0,-1.0,0.0
400,15.6762599945,1.43770158291,5.56743717194,0.0,-1.0,0.0
401,15.6762599945,1.43770158291,6.09766936302,0.0,-1.0,0.0
402,15.6762599945,1.43770158291,6.62790131569,0.0,-1.0,0.0
403,16.1780567169,1.43770158291,0.265116065741,0.0,-1.0,0.0
404,16.1780567169,1.43770158291,0.795348197222,0.0,-1.0,0.0
405,16.1780567169,1.43770158291,1.3255802989,0.0,-1.0,0.0
406,16.1780567169,1.43770158291,1.85581243038,0.0,-1.0,0.0
407,16.1780567169,1.43770158291,2.38604450226,0.0,-1.0,0.0
408,16.1780567169,1.43770158291,2.91627657413,0.0,-1.0,0.0
409,16.1780567169,1.43770158291,3.44650864601,0.0,-1.0,0.0
410,16.1780567169,1.43770158291,3.9767408371,0.0,-1.0,0.0
411,16.1780567169,1.43770158291,4.50697302818,0.0,-1.0,0.0
412,16.1780567169,1.43770158291,5.03720498085,0.0,-1.0,0.0
413,16.1780567169,1.43770158291,5.56743717194,0.0,-1.0,0.0
414,16.1780567169,1.43770158291,6.09766936302,0.0,-1.0,0.0
415,16.1780567169,1.43770158291,6.62790131569,0.0,-1.0,0.0
416,16.6798534393,1.43770158291,0.265116065741,0.0,-1.0,0.0
417,16.6798534393,1.43770158291,0.795348197222,0.0,-1.0,0.0
418,16.6798534393,1.43770158291,1.3255802989,0.0,-1.0,0.0
419,16.6798534393,1.43770158291,1.85581243038,0.0,-1.0,0.0
420,16.6798534393,1.43770158291,2.38604450226,0.0,-1.0,0.0
421,16.6798534393,1.43770158291,2.91627657413,0.0,-1.0,0.0
422,16.6798534393,1.43770158291,3.44650864601,0.0,-1.0,0.0
423,16.6798534393,1.43770158291,3.9767408371,0.0,-1.0,0.0
424,16.6798534393,1.43770158291,4.50697302818,0.0,-1.0,0.0
425,16.6798534393,1.43770158291,5.03720498085,0.0,-1.0,0.0
426,16.6798534393,1.43770158291,5.56743717194,0.0,-1.0,0.0
427,16.6798534393,1.43770158291,6.09766936302,0.0,-1.0,0.0
428,16.6798534393,1.43770158291,6.62790131569,0.0,-1.0,0.0
429,17.1816501617,1.43770158291,0.265116065741,0.0,-1.0,0.0
430,17.1816501617,1.43770158291,0.795348197222,0.0,-1.0,0.0
431,17.1816501617,1.43770158291,1.3255802989,0.0,-1.0,0.0
432,17.1816501617,1.43770158291,1.85581243038,0.0,-1.0,0.0
433,17.1816501617,1.43770158291,2.38604450226,0.0,-1.0,0.0
434,17.1816501617,1.43770158291,2.91627657413,0.0,-1.0,0.0
435,17.1816501617,1.43770158291,3.44650864601,0.0,-1.0,0.0
436,17.1816501617,1.43770158291,3.9767408371,0.0,-1.0,0.0
437,17.1816501617,1.43770158291,4.50697302818,0.0,-1.0,0.0
438,17.1816501617,1.43770158291,5.03720498085,0.0,-1.0,0.0
439,17.1816501617,1.43770158291,5.56743717194,0.0,-1.0,0.0
440,17.1816501617,1.43770158291,6.09766936302,0.0,-1.0,0.0
441,17.1816501617,1.43770158291,6.62790131569,0.0,-1.0,0.0
442,17.6834468842,1.43770158291,0.265116065741,0.0,-1.0,0.0
443,17.6834468842,1.43770158291,0.795348197222,0.0,-1.0,0.0
444,17.6834468842,1.43770158291,1.3255802989,0.0,-1.0,0.0
445,17.6834468842,1.43770158291,1.85581243038,0.0,-1.0,0.0
446,17.6834468842,1.43770158291,2.38604450226,0.0,-1.0,0.0
447,17.6834468842,1.43770158291,2.91627657413,0.0,-1.0,0.0
448,17.6834468842,1.43770158291,3.44650864601,0.0,-1.0,0.0
449,17.6834468842,1.43770158291,3.9767408371,0.0,-1.0,0.0
450,17.6834468842,1.43770158291,4.50697302818,0.0,-1.0,0.0
451,17.6834468842,1.43770158291,5.03720498085,0.0,-1.0,0.0
452,17.6834468842,1.43770158291,5.56743717194,0.0,-1.0,0.0
453,17.6834468842,1.43770158291,6.09766936302,0.0,-1.0,0.0
454,17.6834468842,1.43770158291,6.62790131569,0.0,-1.0,0.0
455,18.1852436066,1.43770158291,0.265116065741,0.0,-1.0,0.0
456,18.1852436066,1.43770158291,0.795348197222,0.0,-1.0,0.0
457,18.1852436066,1.43770158291,1.3255802989,0.0,-1.0,0.0
458,18.1852436066,1.43770158291,1.85581243038,0.0,-1.0,0.0
459,18.1852436066,1.43770158291,2.38604450226,0.0,-1.0,0.0
460,18.1852436066,1.43770158291,2.91627657413,0.0,-1.0,0.0
461,18.1852436066,1.43770158291,3.44650864601,0.0,-1.0,0.0
462,18.1852436066,1.43770158291,3.9767408371,0.0,-1.0,0.0
463,18.1852436066,1.43770158291,4.50697302818,0.0,-1.0,0.0
464,18.1852436066,1.43770158291,5.03720498085,0.0,-1.0,0.0
465,18.1852436066,1.43770158291,5.56743717194,0.0,-1.0,0.0
466,18.1852436066,1.43770158291,6.09766936302,0.0,-1.0,0.0
467,18.1852436066,1.43770158291,6.62790131569,0.0,-1.0,0.0
468,18.687040329,1.43770158291,0.265116065741,0.0,-1.0,0.0
469,18.687040329,1.43770158291,0.795348197222,0.0,-1.0,0.0
470,18.687040329,1.43770158291,1.3255802989,0.0,-1.0,0.0
471,18.687040329,1.43770158291,1.85581243038,0.0,-1.0,0.0
472,18.687040329,1.43770158291,2.38604450226,0.0,-1.0,0.0
473,18.687040329,1.43770158291,2.91627657413,0.0,-1.0,0.0
474,18.687040329,1.43770158291,3.44650864601,0.0,-1.0,0.0
475,18.687040329,1.43770158291,3.9767408371,0.0,-1.0,0.0
476,18.687040329,1.43770158291,4.50697302818,0.0,-1.0,0.0
477,18.687040329,1.43770158291,5.03720498085,0.0,-1.0,0.0
478,18.687040329,1.43770158291,5.56743717194,0.0,-1.0,0.0
479,18.687040329,1.43770158291,6.09766936302,0.0,-1.0,0.0
480,18.687040329,1.43770158291,6.62790131569,0.0,-1.0,0.0
481,19.1888370514,1.43770158291,0.265116065741,0.0,-1.0,0.0
482,19.1888370514,1.43770158291,0.795348197222,0.0,-1.0,0.0
483,19.1888370514,1.43770158291,1.3255802989,0.0,-1.0,0.0
484,19.1888370514,1.43770158291,1.85581243038,0.0,-1.0,0.0
485,19.1888370514,1.43770158291,2.38604450226,0.0,-1.0,0.0
486,19.1888370514,1.43770158291,2.91627657413,0.0,-1.0,0.0
487,19.1888370514,1.43770158291,3.44650864601,0.0,-1.0,0.0
488,19.1888370514,1.43770158291,3.9767408371,0.0,-1.0,0.0
489,19.1888370514,1.43770158291,4.50697302818,0.0,-1.0,0.0
490,19.1888370514,1.43770158291,5.03720498085,0.0,-1.0,0.0
491,19.1888370514,1.43770158291,5.56743717194,0.0,-1.0,0.0
492,19.1888370514,1.43770158291,6.09766936302,0.0,-1.0,0.0
493,19.1888370514,1.43770158291,6.62790131569,0.0,-1.0,0.0
