result_key,surface_power [wh],runtime [sec]
triangle_65_a4,5395.92,1.3
triangle_65_b1,8993.32,1.08
triangle_65_b2,8982.36,84.94
triangle_65_c1s,4920.0,1.31
triangle_65_c1c,3982.0,1.31
triangle_65_c1m,6868.475999999988,1.31
triangle_65_c2s,5262.0,65.31
triangle_65_c2c,3839.0,65.31
triangle_65_c2m,5874.309000000006,65.31
triangle_70_a1,2242.7,0.02
triangle_70_a2,5378.55,0.16
triangle_70_a3,7322.78,1.28
triangle_70_a4,4500.51,1.3
triangle_70_b1,8066.42,1.08
triangle_70_b2,7764.03,83.43
triangle_70_c1s,4533.0,1.21
triangle_70_c1c,3885.0,1.21
triangle_70_c1m,6259.907999999993,1.21
triangle_70_c2s,4574.0,64.62
triangle_70_c2c,3096.0,64.62
triangle_70_c2m,5137.719000000001,64.62
triangle_75_a1,1884.49,0.02
triangle_75_a2,5080.04,0.16
triangle_75_a3,5719.15,1.3
triangle_75_a4,3418.36,1.32
triangle_75_b1,6449.56,1.08
triangle_75_b2,6575.1,86.24
triangle_75_c1s,3672.0,1.32
triangle_75_c1c,3002.0,1.32
triangle_75_c1m,5136.103999999994,1.32
triangle_75_c2s,3968.0,64.67
triangle_75_c2c,2817.0,64.67
triangle_75_c2m,4357.780999999998,64.67
triangle_80_a1,1557.43,0.02
triangle_80_a2,1557.43,0.16
triangle_80_a3,4677.49,1.3
triangle_80_a4,2922.46,1.27
triangle_80_b1,5503.93,1.07
triangle_80_b2,5345.3,82.55
triangle_80_c1s,3557.0,1.23
triangle_80_c1c,2924.0,1.23
triangle_80_c1m,4498.0250000000015,1.23
triangle_80_c2s,3364.0,64.45
triangle_80_c2c,2501.0,64.45
triangle_80_c2m,3680.054,64.45
triangle_85_a1,1261.52,0.02
triangle_85_a2,1261.52,0.17
triangle_85_a3,3439.11,1.3
triangle_85_a4,2251.33,1.3
triangle_85_b1,4089.56,1.07
triangle_85_b2,4117.05,84.36
triangle_85_c1s,2583.0,1.33
triangle_85_c1c,1884.0,1.33
triangle_85_c1m,3504.7440000000006,1.33
triangle_85_c2s,2656.0,64.75
triangle_85_c2c,2069.0,64.75
triangle_85_c2m,2899.4659999999985,64.75
triangle_90_a1,996.76,0.02
triangle_90_a2,996.76,0.16
triangle_90_a3,1999.81,1.29
triangle_90_a4,1999.81,1.3
triangle_90_b1,2907.33,1.07
triangle_90_b2,2883.45,83.29
triangle_90_c1s,1629.0,1.23
triangle_90_c1c,1057.0,1.23
triangle_90_c1m,2665.9360000000015,1.23
triangle_90_c2s,1937.0,64.6
triangle_90_c2c,1249.0,64.6
triangle_90_c2m,2102.213999999999,64.6
circle_10_a1,3369.25,0.02
circle_10_a2,18109.69,0.16
circle_10_a3,18935.16,1.29
circle_10_a4,19996.47,1.3
circle_10_b1,19794.32,1.07
circle_10_b2,19264.36,83.77
circle_10_c1s,14184.0,1.33
circle_10_c1c,11900.0,1.33
circle_10_c1m,14915.850000000017,1.33
circle_10_c2s,12824.0,64.45
circle_10_c2c,11034.0,64.45
circle_10_c2m,13004.763000000024,64.45
circle_15_a1,3227.41,0.02
circle_15_a2,15114.33,0.16
circle_15_a3,17848.32,1.28
circle_15_a4,19453.05,1.32
circle_15_b1,18510.59,1.07
circle_15_b2,18326.62,86.5
circle_15_c1s,12496.0,1.25
circle_15_c1c,10755.0,1.25
circle_15_c1m,13944.30000000001,1.25
circle_15_c2s,11924.0,64.83
circle_15_c2c,10619.0,64.83
circle_15_c2m,12219.165000000017,64.83
circle_20_a1,3012.14,0.02
circle_20_a2,15042.57,0.17
circle_20_a3,16726.83,1.3
circle_20_a4,18531.39,1.28
circle_20_b1,17620.52,1.08
circle_20_b2,17377.04,83.79
circle_20_c1s,11374.0,1.36
circle_20_c1c,9342.0,1.36
circle_20_c1m,13284.696000000013,1.36
circle_20_c2s,11057.0,64.87
circle_20_c2c,9785.0,64.87
circle_20_c2m,11510.841000000011,64.87
circle_25_a1,2804.3,0.02
circle_25_a2,14973.29,0.16
circle_25_a3,15216.67,1.28
circle_25_a4,16859.48,1.29
circle_25_b1,15842.5,1.08
circle_25_b2,16469.06,82.95
circle_25_c1s,9130.0,1.22
circle_25_c1c,7748.0,1.22
circle_25_c1m,11965.512000000008,1.22
circle_25_c2s,10332.0,64.44
circle_25_c2c,9003.0,64.44
circle_25_c2m,10927.212000000009,64.44
circle_30_a1,2603.89,0.02
circle_30_a2,14906.48,0.16
circle_30_a3,14414.38,1.29
circle_30_a4,15890.69,1.29
circle_30_b1,15785.24,1.09
circle_30_b2,15506.97,81.76
circle_30_c1s,9133.0,1.35
circle_30_c1c,7736.0,1.35
circle_30_c1m,11941.776000000005,1.35
circle_30_c2s,9809.0,64.7
circle_30_c2c,8612.0,64.7
circle_30_c2m,10431.863000000014,64.7
circle_35_a1,2410.91,0.02
circle_35_a2,11734.34,0.16
circle_35_a3,13599.03,1.28
circle_35_a4,14904.31,1.29
circle_35_b1,14842.16,1.07
circle_35_b2,14505.48,85.31
circle_35_c1s,8015.000000000001,1.28
circle_35_c1c,6426.0,1.28
circle_35_c1m,11258.492000000006,1.28
circle_35_c2s,8852.0,64.88
circle_35_c2c,7776.0,64.88
circle_35_c2m,9546.872000000008,64.88
circle_40_a1,2225.35,0.02
circle_40_a2,11641.57,0.17
circle_40_a3,12394.87,1.28
circle_40_a4,13713.14,1.29
circle_40_b1,13435.13,1.08
circle_40_b2,13506.13,84.65
circle_40_c1s,6356.0,1.31
circle_40_c1c,4925.0,1.31
circle_40_c1m,10235.575999999992,1.31
circle_40_c2s,8069.000000000001,65.09
circle_40_c2c,7187.0,65.09
circle_40_c2m,8859.975,65.09
circle_45_a1,2047.23,0.02
circle_45_a2,8384.08,0.16
circle_45_a3,11932.72,1.29
circle_45_a4,12883.25,1.3
circle_45_b1,12457.77,1.07
circle_45_b2,12461.54,85.67
circle_45_c1s,5251.0,1.25
circle_45_c1c,3972.0,1.25
circle_45_c1m,9534.587999999996,1.25
circle_45_c2s,7488.0,65.21
circle_45_c2c,6391.0,65.21
circle_45_c2m,8390.853999999998,65.21
circle_50_a1,1876.53,0.02
circle_50_a2,8270.28,0.16
circle_50_a3,10316.28,1.29
circle_50_a4,12042.6,1.29
circle_50_b1,11467.16,1.08
circle_50_b2,11455.74,86.07
circle_50_c1s,4151.0,1.32
circle_50_c1c,3088.0,1.32
circle_50_c1m,8825.796000000002,1.32
circle_50_c2s,6778.0,64.84
circle_50_c2c,5627.0,64.84
circle_50_c2m,7672.371999999996,64.84
circle_55_a1,1713.27,0.02
circle_55_a2,8161.44,0.16
circle_55_a3,9064.18,1.3
circle_55_a4,10611.75,1.3
circle_55_b1,10924.94,1.08
circle_55_b2,10391.43,85.93
circle_55_c1s,3692.0,1.26
circle_55_c1c,2769.0,1.26
circle_55_c1m,8446.844,1.26
circle_55_c2s,5963.0,64.71
circle_55_c2c,4905.0,64.71
circle_55_c2m,6869.977999999997,64.71
circle_60_a1,1557.43,0.02
circle_60_a2,8057.55,0.16
circle_60_a3,7797.55,1.3
circle_60_a4,9552.58,1.29
circle_60_b1,8986.14,1.09
circle_60_b2,9311.14,84.84
circle_60_c1s,2220.0,1.41
circle_60_c1c,1469.0,1.41
circle_60_c1m,7045.21999999999,1.41
circle_60_c2s,5076.0,64.62
circle_60_c2c,4364.0,64.62
circle_60_c2m,6150.160999999996,64.62
circle_65_a1,1409.03,0.02
circle_65_a2,4683.82,0.16
circle_65_a3,6910.68,1.31
circle_65_a4,8286.09,1.28
circle_65_b1,7958.61,1.06
circle_65_b2,8243.21,89.7
circle_65_c1s,1737.0,1.25
circle_65_c1c,1216.0,1.25
circle_65_c1m,6311.087999999999,1.25
circle_65_c2s,4586.0,64.23
circle_65_c2c,3591.0,64.23
circle_65_c2m,5665.198,64.23
circle_70_a1,1268.05,0.02
circle_70_a2,4566.34,0.16
circle_70_a3,5621.79,1.28
circle_70_a4,7402.87,1.27
circle_70_b1,7864.63,1.07
circle_70_b2,7201.04,85.66
circle_70_c1s,1564.0,1.29
circle_70_c1c,1137.0,1.29
circle_70_c1m,6256.376000000004,1.29
circle_70_c2s,3898.0,64.19
circle_70_c2c,3102.0,64.19
circle_70_c2m,4984.552,64.19
circle_75_a1,1134.5,0.02
circle_75_a2,1134.5,0.16
circle_75_a3,4322.23,1.29
circle_75_a4,6115.32,1.27
circle_75_b1,5403.78,1.07
circle_75_b2,6083.7,82.21
circle_75_c1s,1323.0,1.21
circle_75_c1c,1073.0,1.21
circle_75_c1m,4474.3259999999955,1.21
circle_75_c2s,2819.0,64.2
circle_75_c2c,2133.0,64.2
circle_75_c2m,3854.5360000000023,64.2
circle_80_a1,1008.38,0.02
circle_80_a2,1008.38,0.16
circle_80_a3,3013.32,1.27
circle_80_a4,5218.76,1.28
circle_80_b1,4349.95,1.07
circle_80_b2,4934.72,82.33
circle_80_c1s,1298.0,1.23
circle_80_c1c,990.0,1.23
circle_80_c1m,3715.235999999999,1.23
circle_80_c2s,2286.0,64.47
circle_80_c2c,1650.0,64.47
circle_80_c2m,3422.2500000000023,64.47
circle_85_a1,889.69,0.02
circle_85_a2,889.69,0.16
circle_85_a3,2099.78,1.28
circle_85_a4,3914.91,1.27
circle_85_b1,4251.04,1.07
circle_85_b2,3942.92,79.65
circle_85_c1s,1237.0,1.29
circle_85_c1c,926.0,1.29
circle_85_c1m,3647.336000000003,1.29
circle_85_c2s,1819.0,64.0
circle_85_c2c,1252.0,64.0
circle_85_c2m,2854.815999999999,64.0
circle_90_a1,778.43,0.02
circle_90_a2,778.43,0.16
circle_90_a3,778.43,1.28
circle_90_a4,3211.95,1.27
circle_90_b1,2709.8,1.08
circle_90_b2,2814.41,78.42
circle_90_c1s,1129.0,1.22
circle_90_c1c,861.0,1.22
circle_90_c1m,2525.6400000000003,1.22
circle_90_c2s,1044.0,64.22
circle_90_c2c,761.0,64.22
circle_90_c2m,1809.3269999999993,64.22
ellipse_10_a1,3279.76,0.02
ellipse_10_a2,18094.78,0.16
ellipse_10_a3,19279.98,1.27
ellipse_10_a4,19813.32,1.28
ellipse_10_b1,18941.35,1.07
ellipse_10_b2,19212.96,83.88
ellipse_10_c1s,13058.0,1.24
ellipse_10_c1c,11149.0,1.24
ellipse_10_c1m,14268.526000000014,1.24
ellipse_10_c2s,12405.0,64.32
ellipse_10_c2c,10739.0,64.32
ellipse_10_c2m,12669.619000000022,64.32
ellipse_15_a1,3123.97,0.02
ellipse_15_a2,18068.81,0.16
ellipse_15_a3,17829.7,1.31
ellipse_15_a4,18547.05,1.27
ellipse_15_b1,18068.81,1.08
ellipse_15_b2,18317.9,81.47
ellipse_15_c1s,11933.0,1.29
ellipse_15_c1c,10085.0,1.29
ellipse_15_c1m,13615.812000000007,1.29
ellipse_15_c2s,11993.0,63.87
ellipse_15_c2c,10569.0,63.87
ellipse_15_c2m,12306.299000000015,63.87
ellipse_20_a1,2971.98,0.02
ellipse_20_a2,15029.18,0.16
ellipse_20_a3,16355.47,1.32
ellipse_20_a4,17621.48,1.29
ellipse_20_b1,17612.87,1.07
ellipse_20_b2,17393.97,78.03
ellipse_20_c1s,11372.0,1.23
ellipse_20_c1c,9622.0,1.23
ellipse_20_c1m,13281.672000000004,1.23
ellipse_20_c2s,11040.0,64.5
ellipse_20_c2c,9613.0,64.5
ellipse_20_c2m,11445.352000000012,64.5
ellipse_25_a1,2823.77,0.02
ellipse_25_a2,14979.78,0.16
ellipse_25_a3,15587.58,1.27
ellipse_25_a4,16863.96,1.28
ellipse_25_b1,15848.07,1.06
ellipse_25_b2,16387.13,87.59
ellipse_25_c1s,9130.0,1.32
ellipse_25_c1c,7748.0,1.32
ellipse_25_c1m,11967.792000000007,1.32
ellipse_25_c2s,10314.0,64.49
ellipse_25_c2c,8971.0,64.49
ellipse_25_c2m,10887.128000000008,64.49
ellipse_30_a1,2679.36,0.02
ellipse_30_a2,14931.64,0.16
ellipse_30_a3,14809.12,1.27
ellipse_30_a4,15544.26,1.28
ellipse_30_b1,15806.8,1.07
ellipse_30_b2,15485.91,81.1
ellipse_30_c1s,9132.0,1.24
ellipse_30_c1c,7738.0,1.24
ellipse_30_c1m,11950.824000000011,1.24
ellipse_30_c2s,9717.0,64.28
ellipse_30_c2c,8623.0,64.28
ellipse_30_c2m,10340.431000000011,64.28
ellipse_35_a1,2538.73,0.02
ellipse_35_a2,11798.26,0.16
ellipse_35_a3,13279.78,1.28
ellipse_35_a4,14946.5,1.35
ellipse_35_b1,14443.84,1.07
ellipse_35_b2,14513.65,85.91
ellipse_35_c1s,7470.0,1.22
ellipse_35_c1c,5788.0,1.22
ellipse_35_c1m,10948.446000000004,1.22
ellipse_35_c2s,8766.0,63.89
ellipse_35_c2c,7739.0,63.89
ellipse_35_c2m,9447.601000000008,63.89
ellipse_40_a1,2401.9,0.02
ellipse_40_a2,8620.53,0.16
ellipse_40_a3,12476.08,1.27
ellipse_40_a4,14901.34,1.27
ellipse_40_b1,12618.22,1.07
ellipse_40_b2,13491.79,79.07
ellipse_40_c1s,5242.0,1.31
ellipse_40_c1c,3993.0,1.31
ellipse_40_c1m,9607.776,1.31
ellipse_40_c2s,8087.999999999999,64.89
ellipse_40_c2c,7198.0,64.89
ellipse_40_c2m,8882.952000000007,64.89
ellipse_45_a1,2268.86,0.02
ellipse_45_a2,8531.83,0.16
ellipse_45_a3,10911.76,1.28
ellipse_45_a4,13917.99,1.28
ellipse_45_b1,12558.03,1.07
ellipse_45_b2,12520.75,83.49
ellipse_45_c1s,5246.0,1.23
ellipse_45_c1c,3975.0,1.23
ellipse_45_c1m,9580.986000000004,1.23
ellipse_45_c2s,7240.0,64.06
ellipse_45_c2c,6048.0,64.06
ellipse_45_c2m,8123.626999999994,64.06
ellipse_50_a1,2139.61,0.02
ellipse_50_a2,8445.66,0.16
ellipse_50_a3,10085.24,1.28
ellipse_50_a4,13112.15,1.28
ellipse_50_b1,11148.26,1.07
ellipse_50_b2,11459.81,79.98
ellipse_50_c1s,4413.0,1.31
ellipse_50_c1c,3275.0,1.31
ellipse_50_c1m,8556.096,1.31
ellipse_50_c2s,6426.0,64.42
ellipse_50_c2c,5365.0,64.42
ellipse_50_c2m,7465.272999999997,64.42
ellipse_55_a1,2014.14,0.02
ellipse_55_a2,8362.02,0.17
ellipse_55_a3,8679.42,1.29
ellipse_55_a4,12107.27,1.27
ellipse_55_b1,11082.54,1.07
ellipse_55_b2,10477.98,83.22
ellipse_55_c1s,4371.0,1.2
ellipse_55_c1c,3268.0,1.2
ellipse_55_c1m,8525.163999999992,1.2
ellipse_55_c2s,5843.0,64.06
ellipse_55_c2c,5019.0,64.06
ellipse_55_c2m,6887.554999999998,64.06
ellipse_60_a1,1892.47,0.02
ellipse_60_a2,5086.69,0.17
ellipse_60_a3,7642.07,1.29
ellipse_60_a4,10900.17,1.27
ellipse_60_b1,9649.86,1.08
ellipse_60_b2,9425.5,81.14
ellipse_60_c1s,3257.0,1.26
ellipse_60_c1c,2224.0,1.26
ellipse_60_c1m,7487.695999999998,1.26
ellipse_60_c2s,4866.0,65.05
ellipse_60_c2c,3578.0,65.05
ellipse_60_c2m,5895.962999999998,65.05
ellipse_65_a1,1774.59,0.02
ellipse_65_a2,1774.59,0.16
ellipse_65_a3,6402.56,1.29
ellipse_65_a4,10259.2,1.29
ellipse_65_b1,7743.2,1.08
ellipse_65_b2,8363.01,85.32
ellipse_65_c1s,2197.0,1.34
ellipse_65_c1c,1401.0,1.34
ellipse_65_c1m,6104.932000000001,1.34
ellipse_65_c2s,4253.0,64.3
ellipse_65_c2c,2880.0,64.3
ellipse_65_c2m,5421.172999999999,64.3
ellipse_70_a1,1660.5,0.02
ellipse_70_a2,1660.5,0.17
ellipse_70_a3,4764.06,1.27
ellipse_70_a4,9225.44,1.28
ellipse_70_b1,7664.42,1.07
ellipse_70_b2,7371.92,81.5
ellipse_70_c1s,2122.0,1.24
ellipse_70_c1c,1340.0,1.24
ellipse_70_c1m,6064.215999999993,1.24
ellipse_70_c2s,3522.0,63.89
ellipse_70_c2c,2255.0,63.89
ellipse_70_c2m,4706.827999999999,63.89
ellipse_75_a1,1550.2,0.02
ellipse_75_a2,1550.2,0.16
ellipse_75_a3,4281.26,1.27
ellipse_75_a4,7987.7,1.28
ellipse_75_b1,5265.93,1.07
ellipse_75_b2,6252.92,83.65
ellipse_75_c1s,1877.0,1.35
ellipse_75_c1c,1292.0,1.35
ellipse_75_c1m,4325.016000000001,1.35
ellipse_75_c2s,2895.0,63.78
ellipse_75_c2c,1688.0,63.78
ellipse_75_c2m,3813.428000000001,63.78
ellipse_80_a1,1443.69,0.02
ellipse_80_a2,1443.69,0.16
ellipse_80_a3,3405.1,1.27
ellipse_80_a4,6347.21,1.27
ellipse_80_b1,5179.71,1.06
ellipse_80_b2,5253.65,78.04
ellipse_80_c1s,1865.0,1.3
ellipse_80_c1c,1251.0,1.3
ellipse_80_c1m,4277.416000000004,1.3
ellipse_80_c2s,2601.0,64.66
ellipse_80_c2c,1534.0,64.66
ellipse_80_c2m,3335.9199999999987,64.66
ellipse_85_a1,1340.97,0.02
ellipse_85_a2,1340.97,0.17
ellipse_85_a3,2918.31,1.27
ellipse_85_a4,5087.16,1.28
ellipse_85_b1,4157.66,1.08
ellipse_85_b2,4263.28,80.39
ellipse_85_c1s,1499.0,1.23
ellipse_85_c1c,1172.0,1.23
ellipse_85_c1m,3544.92,1.23
ellipse_85_c2s,2161.0,64.29
ellipse_85_c2c,1227.0,64.29
ellipse_85_c2m,2744.978999999999,64.29
ellipse_90_a1,1242.04,0.02
ellipse_90_a2,1242.04,0.16
ellipse_90_a3,2034.67,1.27
ellipse_90_a4,4214.4,1.28
ellipse_90_b1,3129.25,1.07
ellipse_90_b2,3180.36,80.15
ellipse_90_c1s,1430.0,1.32
ellipse_90_c1c,1128.0,1.32
ellipse_90_c1m,2806.840000000001,1.32
ellipse_90_c2s,1662.0,64.07
ellipse_90_c2c,1070.0,64.07
ellipse_90_c2m,2225.994000000001,64.07
random_squares_small_10_a1,18699.31,0.02
random_squares_small_10_a2,20861.24,0.16
random_squares_small_10_a3,20798.35,1.27
random_squares_small_10_a4,20798.35,1.27
random_squares_small_10_b1,20748.94,1.07
random_squares_small_10_b2,20819.6,77.21
random_squares_small_10_c1s,15317.0,1.24
random_squares_small_10_c1c,11737.0,1.24
random_squares_small_10_c1m,15644.628000000012,1.24
random_squares_small_10_c2s,14015.0,63.79
random_squares_small_10_c2c,11050.0,63.79
random_squares_small_10_c2m,14023.112,63.79
random_squares_small_15_a1,17699.07,0.02
random_squares_small_15_a2,20777.89,0.16
random_squares_small_15_a3,20553.98,1.27
random_squares_small_15_a4,20520.39,1.28
random_squares_small_15_b1,20418.03,1.06
random_squares_small_15_b2,20541.98,78.19
random_squares_small_15_c1s,14646.0,1.3
random_squares_small_15_c1c,11347.0,1.3
random_squares_small_15_c1m,15396.472000000016,1.3
random_squares_small_15_c2s,13375.0,63.89
random_squares_small_15_c2c,10739.0,63.89
random_squares_small_15_c2m,13386.518999999997,63.89
random_squares_small_20_a1,16698.82,0.02
random_squares_small_20_a2,20331.29,0.16
random_squares_small_20_a3,20185.99,1.28
random_squares_small_20_a4,20055.22,1.27
random_squares_small_20_b1,20071.83,1.06
random_squares_small_20_b2,20163.5,78.69
random_squares_small_20_c1s,14010.0,1.24
random_squares_small_20_c1c,10787.0,1.24
random_squares_small_20_c1m,15136.07300000001,1.24
random_squares_small_20_c2s,12649.0,64.19
random_squares_small_20_c2c,10031.0,64.19
random_squares_small_20_c2m,12658.138000000004,64.19
random_squares_small_25_a1,15698.58,0.02
random_squares_small_25_a2,20164.58,0.16
random_squares_small_25_a3,19771.57,1.28
random_squares_small_25_a4,19664.39,1.28
random_squares_small_25_b1,19398.98,1.07
random_squares_small_25_b2,19702.03,79.96
random_squares_small_25_c1s,12962.0,1.32
random_squares_small_25_c1c,10015.0,1.32
random_squares_small_25_c1m,14629.524000000014,1.32
random_squares_small_25_c2s,12039.0,64.13
random_squares_small_25_c2c,8935.0,64.13
random_squares_small_25_c2m,12055.693000000003,64.13
random_squares_small_30_a1,14698.33,0.02
random_squares_small_30_a2,19997.88,0.17
random_squares_small_30_a3,19467.92,1.27
random_squares_small_30_a4,18959.16,1.28
random_squares_small_30_b1,18862.26,1.06
random_squares_small_30_b2,19139.85,80.73
random_squares_small_30_c1s,12256.0,1.24
random_squares_small_30_c1c,9586.0,1.24
random_squares_small_30_c1m,14223.859000000004,1.24
random_squares_small_30_c2s,11235.0,64.3
random_squares_small_30_c2c,8208.0,64.3
random_squares_small_30_c2m,11254.274999999996,64.3
random_squares_small_35_a1,13698.09,0.02
random_squares_small_35_a2,19217.86,0.16
random_squares_small_35_a3,18849.87,1.28
random_squares_small_35_a4,18040.31,1.28
random_squares_small_35_b1,18341.71,1.07
random_squares_small_35_b2,18452.68,79.96
random_squares_small_35_c1s,11556.0,1.31
random_squares_small_35_c1c,8757.0,1.31
random_squares_small_35_c1m,13829.31,1.31
random_squares_small_35_c2s,10396.0,64.3
random_squares_small_35_c2c,7585.0,64.3
random_squares_small_35_c2m,10406.695,64.3
random_squares_small_40_a1,12697.84,0.02
random_squares_small_40_a2,18967.8,0.16
random_squares_small_40_a3,18048.21,1.27
random_squares_small_40_a4,17463.01,1.31
random_squares_small_40_b1,17375.43,1.07
random_squares_small_40_b2,17669.02,87.09
random_squares_small_40_c1s,10759.0,1.22
random_squares_small_40_c1c,8148.0,1.22
random_squares_small_40_c1m,13097.536000000015,1.22
random_squares_small_40_c2s,9544.0,63.84
random_squares_small_40_c2c,6968.0,63.84
random_squares_small_40_c2m,9556.929,63.84
random_squares_small_45_a1,11697.6,0.02
random_squares_small_45_a2,17937.72,0.16
random_squares_small_45_a3,17032.9,1.27
random_squares_small_45_a4,16658.5,1.27
random_squares_small_45_b1,15931.97,1.06
random_squares_small_45_b2,16773.27,78.73
random_squares_small_45_c1s,9910.0,1.24
random_squares_small_45_c1c,7549.0,1.24
random_squares_small_45_c1m,12003.630000000014,1.24
random_squares_small_45_c2s,8688.0,64.13
random_squares_small_45_c2c,6352.0,64.13
random_squares_small_45_c2m,8717.883999999996,64.13
random_squares_small_50_a1,10697.35,0.02
random_squares_small_50_a2,17604.31,0.16
random_squares_small_50_a3,16084.78,1.27
random_squares_small_50_a4,15463.15,1.27
random_squares_small_50_b1,14644.18,1.06
random_squares_small_50_b2,15809.73,77.84
random_squares_small_50_c1s,9128.0,1.3
random_squares_small_50_c1c,6971.0,1.3
random_squares_small_50_c1m,11024.988000000008,1.3
random_squares_small_50_c2s,8042.999999999999,63.69
random_squares_small_50_c2c,5889.0,63.69
random_squares_small_50_c2m,8048.548000000001,63.69
random_squares_small_55_a1,9697.11,0.02
random_squares_small_55_a2,17270.89,0.16
random_squares_small_55_a3,15036.63,1.27
random_squares_small_55_a4,13673.35,1.27
random_squares_small_55_b1,13348.75,1.06
random_squares_small_55_b2,14739.54,76.45
random_squares_small_55_c1s,8096.0,1.23
random_squares_small_55_c1c,6328.0,1.23
random_squares_small_55_c1m,10038.866999999993,1.23
random_squares_small_55_c2s,7203.0,64.35
random_squares_small_55_c2c,5289.0,64.35
random_squares_small_55_c2m,7212.129999999998,64.35
random_squares_small_60_a1,8696.86,0.02
random_squares_small_60_a2,16937.48,0.16
random_squares_small_60_a3,13517.62,1.31
random_squares_small_60_a4,12157.92,1.27
random_squares_small_60_b1,12522.86,1.06
random_squares_small_60_b2,13525.96,82.92
random_squares_small_60_c1s,7131.0,1.3
random_squares_small_60_c1c,5259.0,1.3
random_squares_small_60_c1m,9407.161999999984,1.3
random_squares_small_60_c2s,6320.0,64.22
random_squares_small_60_c2c,4685.0,64.22
random_squares_small_60_c2m,6366.165999999998,64.22
random_squares_small_65_a1,7696.62,0.02
random_squares_small_65_a2,15490.63,0.16
random_squares_small_65_a3,12506.64,1.27
random_squares_small_65_a4,11036.91,1.27
random_squares_small_65_b1,11195.97,1.07
random_squares_small_65_b2,12293.5,80.99
random_squares_small_65_c1s,6030.0,1.21
random_squares_small_65_c1c,4403.0,1.21
random_squares_small_65_c1m,8395.195999999998,1.21
random_squares_small_65_c2s,5521.0,63.87
random_squares_small_65_c2c,4077.0,63.87
random_squares_small_65_c2m,5541.522,63.87
random_squares_small_70_a1,6696.38,0.02
random_squares_small_70_a2,11483.51,0.17
random_squares_small_70_a3,11435.64,1.27
random_squares_small_70_a4,9855.88,1.27
random_squares_small_70_b1,10286.73,1.06
random_squares_small_70_b2,10925.01,78.38
random_squares_small_70_c1s,5209.0,1.3
random_squares_small_70_c1c,3818.0,1.3
random_squares_small_70_c1m,7699.859999999993,1.3
random_squares_small_70_c2s,4727.0,64.19
random_squares_small_70_c2c,3486.0,64.19
random_squares_small_70_c2m,4713.2429999999995,64.19
random_squares_small_75_a1,5696.13,0.02
random_squares_small_75_a2,10816.68,0.16
random_squares_small_75_a3,9843.78,1.27
random_squares_small_75_a4,8000.38,1.27
random_squares_small_75_b1,8256.41,1.06
random_squares_small_75_b2,9396.34,79.31
random_squares_small_75_c1s,4358.0,1.24
random_squares_small_75_c1c,3220.0,1.24
random_squares_small_75_c1m,6153.826000000003,1.24
random_squares_small_75_c2s,4119.0,64.01
random_squares_small_75_c2c,3042.0,64.01
random_squares_small_75_c2m,4103.627999999999,64.01
random_squares_small_80_a1,4695.89,0.02
random_squares_small_80_a2,8786.36,0.16
random_squares_small_80_a3,8459.12,1.28
random_squares_small_80_a4,7150.17,1.31
random_squares_small_80_b1,7033.3,1.07
random_squares_small_80_b2,7766.99,80.07
random_squares_small_80_c1s,3553.0,1.31
random_squares_small_80_c1c,2637.0,1.31
random_squares_small_80_c1m,5222.088000000001,1.31
random_squares_small_80_c2s,3316.0,64.23
random_squares_small_80_c2c,2458.0,64.23
random_squares_small_80_c2m,3308.4680000000008,64.23
random_squares_small_85_a1,3695.64,0.02
random_squares_small_85_a2,6589.33,0.16
random_squares_small_85_a3,6473.58,1.27
random_squares_small_85_a4,5431.86,1.27
random_squares_small_85_b1,5969.25,1.06
random_squares_small_85_b2,6134.61,82.42
random_squares_small_85_c1s,2754.0,1.24
random_squares_small_85_c1c,2059.0,1.24
random_squares_small_85_c1m,4414.20399999999,1.24
random_squares_small_85_c2s,2528.0,64.53
random_squares_small_85_c2c,1881.0,64.53
random_squares_small_85_c2m,2525.6960000000017,64.53
random_squares_small_90_a1,2208.07,0.02
random_squares_small_90_a2,5349.69,0.16
random_squares_small_90_a3,4281.54,1.28
random_squares_small_90_a4,3339.05,1.28
random_squares_small_90_b1,4003.28,1.07
random_squares_small_90_b2,3965.88,81.67
random_squares_small_90_c1s,1962.0,1.23
random_squares_small_90_c1c,1485.0,1.23
random_squares_small_90_c1m,3261.4719999999993,1.23
random_squares_small_90_c2s,1759.0,64.2
random_squares_small_90_c2c,1313.0,64.2
random_squares_small_90_c2m,1758.9940000000001,64.2
random_squares_large_10_a1,21057.78,0.02
random_squares_large_10_a2,21057.78,0.17
random_squares_large_10_a3,20672.43,1.27
random_squares_large_10_a4,20800.88,1.27
random_squares_large_10_b1,20721.36,1.06
random_squares_large_10_b2,20785.59,80.79
random_squares_large_10_c1s,15138.0,1.33
random_squares_large_10_c1c,11725.0,1.33
random_squares_large_10_c1m,15623.926000000012,1.33
random_squares_large_10_c2s,13894.0,64.16
random_squares_large_10_c2c,10971.0,64.16
random_squares_large_10_c2m,14199.005000000025,64.16
random_squares_large_15_a1,21057.78,0.02
random_squares_large_15_a2,20763.41,0.16
random_squares_large_15_a3,20421.94,1.27
random_squares_large_15_a4,20563.24,1.33
random_squares_large_15_b1,20426.99,1.08
random_squares_large_15_b2,20499.18,82.63
random_squares_large_15_c1s,14430.0,1.22
random_squares_large_15_c1c,11454.0,1.22
