result_key,surface_power [wh],runtime [sec]
random_squares_large_20_b1,4996.84,1.06
random_squares_large_20_b2,5034.97,77.46
random_squares_large_20_c1s,3319.0,1.25
random_squares_large_20_c1c,2637.0,1.25
random_squares_large_20_c1m,3676.175999999995,1.25
random_squares_large_20_c2s,3096.0,64.14
random_squares_large_20_c2c,2480.0,64.14
random_squares_large_20_c2m,3226.8089999999993,64.14
random_squares_large_25_a1,3899.64,0.02
random_squares_large_25_a2,5150.71,0.16
random_squares_large_25_a3,4923.24,1.27
random_squares_large_25_a4,4936.89,1.27
random_squares_large_25_b1,4890.75,1.06
random_squares_large_25_b2,4916.74,78.62
random_squares_large_25_c1s,3126.0,1.21
random_squares_large_25_c1c,2477.0,1.21
random_squares_large_25_c1m,3595.5959999999986,1.21
random_squares_large_25_c2s,2902.0,64.64
random_squares_large_25_c2c,2211.0,64.64
random_squares_large_25_c2m,3075.8309999999983,64.64
random_squares_large_30_a1,5264.45,0.02
random_squares_large_30_a2,5130.64,0.16
random_squares_large_30_a3,4846.98,1.27
random_squares_large_30_a4,4814.86,1.28
random_squares_large_30_b1,4767.46,1.07
random_squares_large_30_b2,4781.16,77.04
random_squares_large_30_c1s,2974.0,1.32
random_squares_large_30_c1c,2239.0,1.32
random_squares_large_30_c1m,3502.0699999999956,1.32
random_squares_large_30_c2s,2703.0,63.77
random_squares_large_30_c2c,2037.9999999999998,63.77
random_squares_large_30_c2m,2879.6859999999983,63.77
random_squares_large_35_a1,3417.94,0.02
random_squares_large_35_a2,4802.82,0.16
random_squares_large_35_a3,4710.49,1.28
random_squares_large_35_a4,4673.56,1.27
random_squares_large_35_b1,4561.02,1.06
random_squares_large_35_b2,4607.18,76.87
random_squares_large_35_c1s,2722.0,1.25
random_squares_large_35_c1c,2192.0,1.25
random_squares_large_35_c1m,3345.5399999999977,1.25
random_squares_large_35_c2s,2497.0,64.04
random_squares_large_35_c2c,1902.0,64.04
random_squares_large_35_c2m,2710.9249999999993,64.04
random_squares_large_40_a1,3067.8,0.02
random_squares_large_40_a2,4532.23,0.16
random_squares_large_40_a3,4473.65,1.27
random_squares_large_40_a4,4473.65,1.28
random_squares_large_40_b1,4349.18,1.06
random_squares_large_40_b2,4373.15,76.97
random_squares_large_40_c1s,2542.0,1.21
random_squares_large_40_c1c,1962.0,1.21
random_squares_large_40_c1m,3219.7760000000003,1.21
random_squares_large_40_c2s,2289.0,63.71
random_squares_large_40_c2c,1663.0,63.71
random_squares_large_40_c2m,2486.242,63.71
random_squares_large_45_a1,2620.3,0.02
random_squares_large_45_a2,4162.72,0.16
random_squares_large_45_a3,4153.91,1.27
random_squares_large_45_a4,4127.47,1.26
random_squares_large_45_b1,4005.33,1.06
random_squares_large_45_b2,4068.29,77.9
random_squares_large_45_c1s,2305.0,1.29
random_squares_large_45_c1c,1693.0,1.29
random_squares_large_45_c1m,3039.155999999997,1.29
random_squares_large_45_c2s,2082.0,64.61
random_squares_large_45_c2c,1516.0,64.61
random_squares_large_45_c2m,2318.1939999999995,64.61
random_squares_large_50_a1,2208.07,0.02
random_squares_large_50_a2,3736.26,0.16
random_squares_large_50_a3,3858.51,1.28
random_squares_large_50_a4,3797.38,1.27
random_squares_large_50_b1,3590.72,1.07
random_squares_large_50_b2,3737.47,79.02
random_squares_large_50_c1s,2106.0,1.77
random_squares_large_50_c1c,1554.0,1.77
random_squares_large_50_c1m,2814.1019999999985,1.77
random_squares_large_50_c2s,1875.0,63.95
random_squares_large_50_c2c,1374.0,63.95
random_squares_large_50_c2m,2109.6389999999997,63.95
random_squares_large_55_a1,1831.09,0.02
random_squares_large_55_a2,3547.77,0.16
random_squares_large_55_a3,3513.44,1.28
random_squares_large_55_a4,3341.77,1.26
random_squares_large_55_b1,3179.91,1.07
random_squares_large_55_b2,3380.87,78.6
random_squares_large_55_c1s,1880.0,1.26
random_squares_large_55_c1c,1375.0,1.26
random_squares_large_55_c1m,2588.861999999999,1.26
random_squares_large_55_c2s,1670.0,64.15
random_squares_large_55_c2c,1216.0,64.15
random_squares_large_55_c2m,1883.4460000000004,64.15
random_squares_large_60_a1,1489.38,0.02
random_squares_large_60_a2,3062.32,0.17
random_squares_large_60_a3,3225.91,1.28
random_squares_large_60_a4,2999.4,1.27
random_squares_large_60_b1,2792.67,1.06
random_squares_large_60_b2,2997.16,77.63
random_squares_large_60_c1s,1678.0,1.29
random_squares_large_60_c1c,1237.0,1.29
random_squares_large_60_c1m,2370.0160000000024,1.29
random_squares_large_60_c2s,1462.0,63.81
random_squares_large_60_c2c,1076.0,63.81
random_squares_large_60_c2m,1683.2249999999995,63.81
random_squares_large_65_a1,1182.92,0.02
random_squares_large_65_a2,2883.56,0.16
random_squares_large_65_a3,2856.35,1.27
random_squares_large_65_a4,2733.9,1.27
random_squares_large_65_b1,2446.25,1.06
random_squares_large_65_b2,2603.36,76.32
random_squares_large_65_c1s,1482.0,1.2
random_squares_large_65_c1c,1098.0,1.2
random_squares_large_65_c1m,2164.2359999999985,1.2
random_squares_large_65_c2s,1261.0,64.28
random_squares_large_65_c2c,931.0,64.28
random_squares_large_65_c2m,1464.5529999999992,64.28
random_squares_large_70_a1,911.73,0.02
random_squares_large_70_a2,2725.36,0.16
random_squares_large_70_a3,2522.23,1.29
random_squares_large_70_a4,2435.18,1.31
random_squares_large_70_b1,2051.72,1.07
random_squares_large_70_b2,2191.63,79.17
random_squares_large_70_c1s,1284.0,1.3
random_squares_large_70_c1c,946.0,1.3
random_squares_large_70_c1m,1914.5380000000011,1.3
random_squares_large_70_c2s,1249.0,64.33
random_squares_large_70_c2c,918.0,64.33
random_squares_large_70_c2m,1365.764,64.33
random_squares_large_75_a1,675.79,0.02
random_squares_large_75_a2,2205.34,0.16
random_squares_large_75_a3,2052.39,1.27
random_squares_large_75_a4,2006.5,1.28
random_squares_large_75_b1,1604.45,1.06
random_squares_large_75_b2,1799.28,77.09
random_squares_large_75_c1s,1086.0,1.21
random_squares_large_75_c1c,810.0,1.21
random_squares_large_75_c1m,1614.9410000000014,1.21
random_squares_large_75_c2s,1054.0,63.86
random_squares_large_75_c2c,781.0,63.86
random_squares_large_75_c2m,1124.969,63.86
random_squares_large_80_a1,475.12,0.02
random_squares_large_80_a2,2071.56,0.16
random_squares_large_80_a3,1576.66,1.28
random_squares_large_80_a4,1337.2,1.27
random_squares_large_80_b1,1159.31,1.06
random_squares_large_80_b2,1413.98,77.86
random_squares_large_80_c1s,893.0,1.31
random_squares_large_80_c1c,675.0,1.31
random_squares_large_80_c1m,1295.2920000000008,1.31
random_squares_large_80_c2s,862.0,64.5
random_squares_large_80_c2c,646.0,64.5
random_squares_large_80_c2m,929.3170000000003,64.5
random_squares_large_85_a1,309.7,0.02
random_squares_large_85_a2,1548.39,0.16
random_squares_large_85_a3,1201.56,1.27
random_squares_large_85_a4,1003.37,1.28
random_squares_large_85_b1,958.54,1.06
random_squares_large_85_b2,1021.45,78.42
random_squares_large_85_c1s,712.0,1.21
random_squares_large_85_c1c,541.0,1.21
random_squares_large_85_c1m,1107.9929999999988,1.21
random_squares_large_85_c2s,673.0,63.76
random_squares_large_85_c2c,509.0,63.76
random_squares_large_85_c2m,720.9410000000003,63.76
random_squares_large_90_a1,179.55,0.02
random_squares_large_90_a2,603.29,0.16
random_squares_large_90_a3,891.43,1.27
random_squares_large_90_a4,637.19,1.27
random_squares_large_90_b1,663.82,1.06
random_squares_large_90_b2,680.97,78.45
random_squares_large_90_c1s,528.0,1.31
random_squares_large_90_c1c,408.0,1.31
random_squares_large_90_c1m,838.2800000000003,1.31
random_squares_large_90_c2s,489.0,63.76
random_squares_large_90_c2c,373.0,63.76
random_squares_large_90_c2m,518.7979999999997,63.76
organic_10_a1,5264.45,0.02
organic_10_a2,4034.59,0.16
organic_10_a3,4998.8,1.27
organic_10_a4,5028.31,1.26
organic_10_b1,5018.47,1.06
organic_10_b2,4959.32,77.44
organic_10_c1s,3394.0,1.24
organic_10_c1c,2867.0,1.24
organic_10_c1m,3721.640999999996,1.24
organic_10_c2s,2973.0,64.23
organic_10_c2c,2528.0,64.23
organic_10_c2m,3004.2959999999975,64.23
organic_15_a1,5264.45,0.02
organic_15_a2,3655.84,0.16
organic_15_a3,4749.69,1.27
organic_15_a4,4974.9,1.26
organic_15_b1,4804.84,1.06
organic_15_b2,4727.6,78.78
organic_15_c1s,3049.0,1.32
organic_15_c1c,2467.0,1.32
organic_15_c1m,3591.143999999997,1.32
organic_15_c2s,2685.0,63.93
organic_15_c2c,2270.0,63.93
organic_15_c2m,2829.275999999997,63.93
organic_20_a1,1797.86,0.02
organic_20_a2,3531.15,0.16
organic_20_a3,4536.46,1.27
organic_20_a4,4709.79,1.27
organic_20_b1,4604.14,1.06
organic_20_b2,4564.94,76.59
organic_20_c1s,2797.0,1.22
organic_20_c1c,2218.0,1.22
organic_20_c1m,3471.6679999999965,1.22
organic_20_c2s,2507.0,64.01
organic_20_c2c,1967.0,64.01
organic_20_c2m,2729.863999999998,64.01
organic_25_a1,5264.45,0.02
organic_25_a2,3106.25,0.22
organic_25_a3,4154.52,1.33
organic_25_a4,4635.49,1.27
organic_25_b1,4339.51,1.06
organic_25_b2,4305.74,79.45
organic_25_c1s,2585.0,1.3
organic_25_c1c,2052.0,1.3
organic_25_c1m,3313.673999999997,1.3
organic_25_c2s,2376.0,63.67
organic_25_c2c,1858.0,63.67
organic_25_c2m,2675.6489999999985,63.67
organic_30_a1,1347.7,0.02
organic_30_a2,2653.28,0.16
organic_30_a3,3776.08,1.27
organic_30_a4,4481.1,1.26
organic_30_b1,4192.0,1.06
organic_30_b2,4075.43,79.05
organic_30_c1s,2399.0,1.24
organic_30_c1c,1884.0,1.24
organic_30_c1m,3226.5149999999994,1.24
organic_30_c2s,2229.0,63.92
organic_30_c2c,1765.0,63.92
organic_30_c2m,2529.199999999999,63.92
organic_35_a1,5264.45,0.02
organic_35_a2,1833.16,0.16
organic_35_a3,3617.43,1.28
organic_35_a4,4235.06,1.3
organic_35_b1,3842.91,1.06
organic_35_b2,3788.17,78.76
organic_35_c1s,2289.0,1.29
organic_35_c1c,1821.0,1.29
organic_35_c1m,3014.3129999999996,1.29
organic_35_c2s,2048.0,63.98
organic_35_c2c,1617.0,63.98
organic_35_c2m,2374.968999999999,63.98
organic_40_a1,962.29,0.02
organic_40_a2,2037.83,0.16
organic_40_a3,3070.35,1.27
organic_40_a4,4145.89,1.26
organic_40_b1,3676.75,1.06
organic_40_b2,3551.27,78.22
organic_40_c1s,2280.0,1.22
organic_40_c1c,1891.0,1.22
organic_40_c1m,2910.1029999999973,1.22
organic_40_c2s,2037.9999999999998,63.77
organic_40_c2c,1654.0,63.77
organic_40_c2m,2289.4889999999996,63.77
organic_45_a1,793.87,0.02
organic_45_a2,1911.51,0.16
organic_45_a3,2895.04,1.27
organic_45_a4,3833.86,1.26
organic_45_b1,3295.26,1.06
organic_45_b2,3242.04,76.9
organic_45_c1s,2128.0,1.19
organic_45_c1c,1524.0,1.19
organic_45_c1m,2669.495000000001,1.19
organic_45_c2s,1798.0,63.72
organic_45_c2c,1322.0,63.72
organic_45_c2m,2091.1460000000006,63.72
organic_50_a1,641.64,0.02
organic_50_a2,1026.87,0.16
organic_50_a3,2444.53,1.27
organic_50_a4,3738.92,1.3
organic_50_b1,2842.98,1.06
organic_50_b2,2937.45,77.8
organic_50_c1s,1716.0,1.22
organic_50_c1c,1134.0,1.22
organic_50_c1m,2377.8039999999996,1.22
organic_50_c2s,1718.0,63.88
organic_50_c2c,1217.0,63.88
organic_50_c2m,2014.773,63.88
organic_55_a1,505.6,0.02
organic_55_a2,505.6,0.16
organic_55_a3,2123.61,1.27
organic_55_a4,3598.85,1.27
organic_55_b1,2658.41,1.06
organic_55_b2,2633.86,77.65
organic_55_c1s,1547.0,1.28
organic_55_c1c,1030.0,1.28
organic_55_c1m,2244.346000000001,1.28
organic_55_c2s,1545.0,63.71
organic_55_c2c,1101.0,63.71
organic_55_c2m,1814.287,63.71
organic_60_a1,385.74,0.02
organic_60_a2,385.74,0.16
organic_60_a3,1849.36,1.27
organic_60_a4,3312.97,1.26
organic_60_b1,2476.62,1.06
organic_60_b2,2335.29,77.2
organic_60_c1s,1525.0,1.17
organic_60_c1c,1079.0,1.17
organic_60_c1m,2105.556000000001,1.17
organic_60_c2s,1344.0,64.32
organic_60_c2c,827.0,64.32
organic_60_c2m,1552.0869999999995,64.32
organic_65_a1,282.08,0.02
organic_65_a2,282.08,0.16
organic_65_a3,1527.67,1.28
organic_65_a4,2972.56,1.27
organic_65_b1,2120.81,1.06
organic_65_b2,2015.03,79.28
organic_65_c1s,1177.0,1.19
organic_65_c1c,845.0,1.19
organic_65_c1m,1846.5310000000018,1.19
organic_65_c2s,1237.0,63.71
organic_65_c2c,813.0,63.71
organic_65_c2m,1426.595,63.71
organic_70_a1,194.61,0.02
organic_70_a2,194.61,0.16
organic_70_a3,1259.27,1.27
organic_70_a4,2983.02,1.27
organic_70_b1,1703.49,1.06
organic_70_b2,1699.46,78.59
organic_70_c1s,989.0,1.3
organic_70_c1c,749.0,1.3
organic_70_c1m,1534.3899999999983,1.3
organic_70_c2s,1022.0,63.81
organic_70_c2c,676.0,63.81
organic_70_c2m,1226.9419999999998,63.81
organic_75_a1,123.32,0.02
organic_75_a2,123.32,0.16
organic_75_a3,945.9,1.27
organic_75_a4,2642.47,1.27
organic_75_b1,1469.81,1.06
organic_75_b2,1406.56,78.04
organic_75_c1s,898.0,1.24
organic_75_c1c,668.0,1.24
organic_75_c1m,1329.8779999999988,1.24
organic_75_c2s,800.0,63.94
organic_75_c2c,553.0,63.94
organic_75_c2m,964.9739999999993,63.94
organic_80_a1,68.23,0.02
organic_80_a2,68.23,0.16
organic_80_a3,743.74,1.27
organic_80_a4,2406.53,1.27
organic_80_b1,1057.98,1.06
organic_80_b2,1119.84,78.53
organic_80_c1s,781.0,1.21
organic_80_c1c,565.0,1.21
organic_80_c1m,990.7599999999996,1.21
organic_80_c2s,736.0,63.94
organic_80_c2c,538.0,63.94
organic_80_c2m,850.1189999999995,63.94
organic_85_a1,29.32,0.02
organic_85_a2,29.32,0.16
organic_85_a3,605.18,1.27
organic_85_a4,2280.42,1.3
organic_85_b1,901.84,1.07
organic_85_b2,847.83,79.54
organic_85_c1s,683.0,1.29
organic_85_c1c,487.0,1.29
organic_85_c1m,812.476000000001,1.29
organic_85_c2s,584.0,64.03
organic_85_c2c,417.0,64.03
organic_85_c2m,620.9019999999999,64.03
organic_90_a1,6.6,0.02
organic_90_a2,6.6,0.16
organic_90_a3,532.39,1.27
organic_90_a4,2109.74,1.27
organic_90_b1,757.72,1.06
organic_90_b2,712.87,77.45
organic_90_c1s,586.0,1.22
organic_90_c1c,527.0,1.22
organic_90_c1m,631.668,1.22
organic_90_c2s,561.0,64.0
organic_90_c2c,506.0,64.0
organic_90_c2m,587.056,64.0
