result_key,surface_power [wh],runtime [sec]
random_squares_large_15_c2m,10368.840000000006,64.34
random_squares_large_20_a1,15793.34,0.02
random_squares_large_20_a2,15512.35,0.16
random_squares_large_20_a3,15051.52,1.28
random_squares_large_20_a4,15186.4,1.28
random_squares_large_20_b1,14990.51,1.07
random_squares_large_20_b2,15104.91,89.94
random_squares_large_20_c1s,10244.0,1.37
random_squares_large_20_c1c,8137.0,1.37
random_squares_large_20_c1m,11311.344000000003,1.37
random_squares_large_20_c2s,9429.0,65.7
random_squares_large_20_c2c,7644.0,65.7
random_squares_large_20_c2m,9890.942000000005,65.7
random_squares_large_25_a1,11698.91,0.02
random_squares_large_25_a2,15452.14,0.16
random_squares_large_25_a3,14769.73,1.32
random_squares_large_25_a4,14810.68,1.34
random_squares_large_25_b1,14672.25,1.09
random_squares_large_25_b2,14750.23,89.96
random_squares_large_25_c1s,9661.0,1.33
random_squares_large_25_c1c,7652.0,1.33
random_squares_large_25_c1m,11068.690999999993,1.33
random_squares_large_25_c2s,8834.0,65.5
random_squares_large_25_c2c,6758.0,65.5
random_squares_large_25_c2m,9423.966000000002,65.5
random_squares_large_30_a1,15793.34,0.02
random_squares_large_30_a2,15391.92,0.16
random_squares_large_30_a3,14540.93,1.29
random_squares_large_30_a4,14444.59,1.29
random_squares_large_30_b1,14302.37,1.09
random_squares_large_30_b2,14343.47,85.72
random_squares_large_30_c1s,9193.0,1.38
random_squares_large_30_c1c,6908.0,1.38
random_squares_large_30_c1m,10786.389999999994,1.38
random_squares_large_30_c2s,8403.0,66.87
random_squares_large_30_c2c,6307.0,66.87
random_squares_large_30_c2m,8927.044000000004,66.87
random_squares_large_35_a1,10253.82,0.02
random_squares_large_35_a2,14408.46,0.17
random_squares_large_35_a3,14131.48,1.31
random_squares_large_35_a4,14020.69,1.32
random_squares_large_35_b1,13683.05,1.11
random_squares_large_35_b2,13821.53,92.77
random_squares_large_35_c1s,8429.0,1.36
random_squares_large_35_c1c,6788.0,1.36
random_squares_large_35_c1m,10313.688000000004,1.36
random_squares_large_35_c2s,7781.0,65.84
random_squares_large_35_c2c,5928.0,65.84
random_squares_large_35_c2m,8409.404,65.84
random_squares_large_40_a1,9531.28,0.02
random_squares_large_40_a2,13705.98,0.16
random_squares_large_40_a3,13539.0,1.32
random_squares_large_40_a4,13539.0,1.33
random_squares_large_40_b1,13184.15,1.08
random_squares_large_40_b2,13252.48,86.98
random_squares_large_40_c1s,7877.0,1.33
random_squares_large_40_c1c,6088.0,1.33
random_squares_large_40_c1m,9932.314000000002,1.33
random_squares_large_40_c2s,7144.0,65.81
random_squares_large_40_c2c,5205.0,65.81
random_squares_large_40_c2m,7726.312000000001,65.81
random_squares_large_45_a1,8808.73,0.02
random_squares_large_45_a2,12883.09,0.16
random_squares_large_45_a3,12859.8,1.32
random_squares_large_45_a4,12789.96,1.3
random_squares_large_45_b1,12467.34,1.09
random_squares_large_45_b2,12633.64,86.17
random_squares_large_45_c1s,7169.0,1.29
random_squares_large_45_c1c,5272.0,1.29
random_squares_large_45_c1m,9384.424000000006,1.29
random_squares_large_45_c2s,6511.0,65.98
random_squares_large_45_c2c,4750.0,65.98
random_squares_large_45_c2m,7210.133,65.98
random_squares_large_50_a1,8086.19,0.02
random_squares_large_50_a2,11939.76,0.16
random_squares_large_50_a3,12248.05,1.32
random_squares_large_50_a4,12093.91,1.31
random_squares_large_50_b1,11572.76,1.1
random_squares_large_50_b2,11942.82,90.21
random_squares_large_50_c1s,6533.0,1.37
random_squares_large_50_c1c,4839.0,1.37
random_squares_large_50_c1m,8700.542000000009,1.37
random_squares_large_50_c2s,6066.0,65.74
random_squares_large_50_c2c,4451.0,65.74
random_squares_large_50_c2m,6719.601,65.74
random_squares_large_55_a1,7363.64,0.02
random_squares_large_55_a2,11578.49,0.16
random_squares_large_55_a3,11494.19,1.3
random_squares_large_55_a4,11072.71,1.3
random_squares_large_55_b1,10675.31,1.09
random_squares_large_55_b2,11168.71,89.49
random_squares_large_55_c1s,5867.0,1.28
random_squares_large_55_c1c,4297.0,1.28
random_squares_large_55_c1m,8014.163999999995,1.28
random_squares_large_55_c2s,5435.0,65.78
random_squares_large_55_c2c,3967.0,65.78
random_squares_large_55_c2m,6036.832,65.78
random_squares_large_60_a1,6641.1,0.02
random_squares_large_60_a2,10454.53,0.21
random_squares_large_60_a3,10851.13,1.31
random_squares_large_60_a4,10301.99,1.31
random_squares_large_60_b1,9800.8,1.1
random_squares_large_60_b2,10296.55,90.87
random_squares_large_60_c1s,5246.0,1.32
random_squares_large_60_c1c,3866.0,1.32
random_squares_large_60_c1m,7345.343999999998,1.32
random_squares_large_60_c2s,4803.0,65.91
random_squares_large_60_c2c,3529.0,65.91
random_squares_large_60_c2m,5413.076,65.91
random_squares_large_65_a1,5918.55,0.02
random_squares_large_65_a2,10033.05,0.16
random_squares_large_65_a3,9967.21,1.3
random_squares_large_65_a4,9670.97,1.34
random_squares_large_65_b1,8975.03,1.13
random_squares_large_65_b2,9355.13,90.24
random_squares_large_65_c1s,4640.0,1.29
random_squares_large_65_c1c,3436.0,1.29
random_squares_large_65_c1m,6714.021999999998,1.29
random_squares_large_65_c2s,4170.0,65.5
random_squares_large_65_c2c,3079.0,65.5
random_squares_large_65_c2m,4746.083000000001,65.5
random_squares_large_70_a1,5196.01,0.02
random_squares_large_70_a2,9611.56,0.16
random_squares_large_70_a3,9117.02,1.3
random_squares_large_70_a4,8905.07,1.3
random_squares_large_70_b1,7971.5,1.09
random_squares_large_70_b2,8312.13,83.39
random_squares_large_70_c1s,4027.9999999999995,1.27
random_squares_large_70_c1c,2970.0,1.27
random_squares_large_70_c1m,5947.526000000003,1.27
random_squares_large_70_c2s,3749.0,65.18
random_squares_large_70_c2c,2755.0,65.18
random_squares_large_70_c2m,4122.7699999999995,65.18
random_squares_large_75_a1,4473.46,0.02
random_squares_large_75_a2,8246.75,0.16
random_squares_large_75_a3,7869.43,1.3
random_squares_large_75_a4,7756.23,1.33
random_squares_large_75_b1,6764.39,1.09
random_squares_large_75_b2,7245.04,90.41
random_squares_large_75_c1s,3416.0,1.33
random_squares_large_75_c1c,2544.0,1.33
random_squares_large_75_c1m,5026.7469999999985,1.33
random_squares_large_75_c2s,3141.0,65.49
random_squares_large_75_c2c,2329.0,65.49
random_squares_large_75_c2m,3364.425999999999,65.49
random_squares_large_80_a1,3750.92,0.02
random_squares_large_80_a2,7765.06,0.16
random_squares_large_80_a3,6520.67,1.3
random_squares_large_80_a4,5918.55,1.3
random_squares_large_80_b1,5471.26,1.09
random_squares_large_80_b2,6111.61,96.3
random_squares_large_80_c1s,2816.0,1.31
random_squares_large_80_c1c,2122.0,1.31
random_squares_large_80_c1m,4042.2479999999937,1.31
random_squares_large_80_c2s,2537.0,65.33
random_squares_large_80_c2c,1905.0,65.33
random_squares_large_80_c2m,2759.999999999999,65.33
random_squares_large_85_a1,2787.31,0.02
random_squares_large_85_a2,6038.82,0.16
random_squares_large_85_a3,5128.4,1.3
random_squares_large_85_a4,4608.16,1.29
random_squares_large_85_b1,4490.48,1.09
random_squares_large_85_b2,4655.64,88.97
random_squares_large_85_c1s,2248.0,1.29
random_squares_large_85_c1c,1703.0,1.29
random_squares_large_85_c1m,3458.8940000000043,1.29
random_squares_large_85_c2s,2139.0,65.66
random_squares_large_85_c2c,1615.0,65.66
random_squares_large_85_c2m,2283.83,65.66
random_squares_large_90_a1,1615.92,0.02
random_squares_large_90_a2,2797.37,0.17
random_squares_large_90_a3,3600.76,1.31
random_squares_large_90_a4,2891.89,1.31
random_squares_large_90_b1,2966.15,1.1
random_squares_large_90_b2,3013.97,90.91
random_squares_large_90_c1s,1672.0,1.34
random_squares_large_90_c1c,1286.0,1.34
random_squares_large_90_c1m,2621.512000000004,1.34
random_squares_large_90_c2s,1560.0,65.83
random_squares_large_90_c2c,1185.0,65.83
random_squares_large_90_c2m,1649.4620000000016,65.83
organic_10_a1,15793.34,0.02
organic_10_a2,12660.99,0.16
organic_10_a3,15116.75,1.3
organic_10_a4,15191.93,1.3
organic_10_b1,15166.87,1.09
organic_10_b2,15016.22,86.99
organic_10_c1s,10413.0,1.3
organic_10_c1c,8838.0,1.3
organic_10_c1m,11443.697999999995,1.3
organic_10_c2s,9158.0,64.56
organic_10_c2c,7850.0,64.56
organic_10_c2m,9291.980000000001,64.56
organic_15_a1,15793.34,0.02
organic_15_a2,11789.73,0.16
organic_15_a3,14512.18,1.3
organic_15_a4,15072.69,1.29
organic_15_b1,14649.45,1.09
organic_15_b2,14457.21,89.55
organic_15_c1s,9341.0,1.32
organic_15_c1c,7600.0,1.32
organic_15_c1m,11048.604,1.32
organic_15_c2s,8280.0,65.46
organic_15_c2c,6998.0,65.46
organic_15_c2m,8750.651,65.46
organic_20_a1,7296.52,0.02
organic_20_a2,11544.93,0.18
organic_20_a3,14009.01,1.39
organic_20_a4,14433.85,1.37
organic_20_b1,14174.9,1.14
organic_20_b2,14078.8,98.27
organic_20_c1s,8583.0,1.36
organic_20_c1c,6788.0,1.36
organic_20_c1m,10686.072,1.36
organic_20_c2s,7786.0,65.42
organic_20_c2c,6183.0,65.42
organic_20_c2m,8512.512999999999,65.42
organic_25_a1,15793.34,0.02
organic_25_a2,10551.27,0.16
organic_25_a3,13097.41,1.3
organic_25_a4,14265.65,1.3
organic_25_b1,13546.74,1.08
organic_25_b2,13464.72,93.99
organic_25_c1s,7980.0,1.35
organic_25_c1c,6332.0,1.35
organic_25_c1m,10206.146999999999,1.35
organic_25_c2s,7292.0,67.59
organic_25_c2c,5723.0,67.59
organic_25_c2m,8215.775999999994,67.59
organic_30_a1,6317.34,0.02
organic_30_a2,9476.0,0.17
organic_30_a3,12192.46,1.3
organic_30_a4,13898.14,1.31
organic_30_b1,13198.72,1.11
organic_30_b2,12916.69,101.01
organic_30_c1s,7375.0,1.34
organic_30_c1c,5867.0,1.34
organic_30_c1m,9940.150000000005,1.34
organic_30_c2s,6907.0,66.21
organic_30_c2c,5520.0,66.21
organic_30_c2m,7839.484999999995,66.21
organic_35_a1,15793.34,0.02
organic_35_a2,7488.67,0.16
organic_35_a3,11807.1,1.31
organic_35_a4,13301.94,1.3
organic_35_b1,12352.83,1.09
organic_35_b2,12220.36,94.46
organic_35_c1s,7071.0,1.29
organic_35_c1c,5599.0,1.29
organic_35_c1m,9293.920000000004,1.29
organic_35_c2s,6431.0,65.87
organic_35_c2c,5117.0,65.87
organic_35_c2m,7445.131999999996,65.87
organic_40_a1,5338.15,0.02
organic_40_a2,7951.95,0.16
organic_40_a3,10461.19,1.3
organic_40_a4,13074.99,1.34
organic_40_b1,11934.87,1.09
organic_40_b2,11629.93,97.37
organic_40_c1s,7045.0,1.44
organic_40_c1c,5829.0,1.44
organic_40_c1m,8974.70700000001,1.44
organic_40_c2s,6232.0,66.61
organic_40_c2c,5079.0,66.61
organic_40_c2m,7019.798999999997,66.61
organic_45_a1,4848.55,0.02
organic_45_a2,7584.75,0.16
organic_45_a3,9992.6,1.29
organic_45_a4,12291.01,1.29
organic_45_b1,10972.42,1.08
organic_45_b2,10842.13,95.78
organic_45_c1s,6578.0,1.39
organic_45_c1c,4706.0,1.39
organic_45_c1m,8239.840000000007,1.39
organic_45_c2s,5581.0,65.73
organic_45_c2c,4097.0,65.73
organic_45_c2m,6493.3929999999955,65.73
organic_50_a1,4358.96,0.02
organic_50_a2,5311.83,0.16
organic_50_a3,8818.37,1.29
organic_50_a4,12019.99,1.29
organic_50_b1,9803.9,1.09
organic_50_b2,10037.58,87.6
organic_50_c1s,5310.0,1.28
organic_50_c1c,3545.0,1.28
organic_50_c1m,7348.116000000007,1.28
organic_50_c2s,5246.0,65.16
organic_50_c2c,3720.0,65.16
organic_50_c2m,6162.889999999995,65.16
organic_55_a1,3869.37,0.02
organic_55_a2,3869.37,0.17
organic_55_a3,7923.52,1.3
organic_55_a4,11619.95,1.29
organic_55_b1,9263.54,1.08
organic_55_b2,9202.03,87.87
organic_55_c1s,4798.0,1.28
organic_55_c1c,3228.0,1.28
organic_55_c1m,6936.763999999999,1.28
organic_55_c2s,4808.0,64.89
organic_55_c2c,3408.0,64.89
organic_55_c2m,5640.179999999999,64.89
organic_60_a1,3379.77,0.02
organic_60_a2,3379.77,0.16
organic_60_a3,7103.84,1.29
organic_60_a4,10827.91,1.29
organic_60_b1,8699.87,1.07
organic_60_b2,8340.27,87.31
organic_60_c1s,4729.0,1.32
organic_60_c1c,3332.0,1.32
organic_60_c1m,6508.440000000008,1.32
organic_60_c2s,4280.0,64.96
organic_60_c2c,2714.0,64.96
organic_60_c2m,4931.490999999997,64.96
organic_65_a1,2538.73,0.02
organic_65_a2,2538.73,0.16
organic_65_a3,5852.39,1.28
organic_65_a4,9696.22,1.28
organic_65_b1,7430.31,1.08
organic_65_b2,7148.92,84.54
organic_65_c1s,3600.0,1.22
organic_65_c1c,2657.0,1.22
organic_65_c1m,5711.933000000003,1.22
organic_65_c2s,3757.0,64.31
organic_65_c2c,2446.0,64.31
organic_65_c2m,4327.166000000002,64.31
organic_70_a1,1751.47,0.02
organic_70_a2,1751.47,0.16
organic_70_a3,4700.26,1.31
organic_70_a4,9474.5,1.29
organic_70_b1,5930.6,1.06
organic_70_b2,5919.45,85.57
organic_70_c1s,3080.0,1.28
organic_70_c1c,2357.0,1.28
organic_70_c1m,4751.455000000003,1.28
organic_70_c2s,3187.0,64.28
organic_70_c2c,2140.0,64.28
organic_70_c2m,3824.0079999999984,64.28
organic_75_a1,1109.91,0.02
organic_75_a2,1109.91,0.16
organic_75_a3,3459.25,1.28
organic_75_a4,8304.79,1.29
organic_75_b1,4955.57,1.08
organic_75_b2,4774.94,83.58
organic_75_c1s,2796.0,1.3
organic_75_c1c,2104.0,1.3
organic_75_c1m,4118.339999999998,1.3
organic_75_c2s,2595.0,64.24
organic_75_c2c,1880.0,64.24
organic_75_c2m,3140.8080000000004,64.24
organic_80_a1,614.04,0.02
organic_80_a2,614.04,0.17
organic_80_a3,2587.35,1.28
organic_80_a4,7444.73,1.28
organic_80_b1,3505.34,1.06
organic_80_b2,3686.04,78.46
organic_80_c1s,2427.0,1.26
organic_80_c1c,1785.0,1.26
organic_80_c1m,3071.652000000001,1.26
organic_80_c2s,2201.0,64.58
organic_80_c2c,1585.0,64.58
organic_80_c2m,2518.720000000001,64.58
organic_85_a1,263.89,0.02
organic_85_a2,263.89,0.16
organic_85_a3,1972.13,1.27
organic_85_a4,6941.55,1.29
organic_85_b1,2852.13,1.07
organic_85_b2,2691.9,86.7
organic_85_c1s,2117.0,1.37
organic_85_c1c,1540.0,1.37
organic_85_c1m,2515.7440000000015,1.37
organic_85_c2s,1947.0,65.51
organic_85_c2c,1450.0,65.51
organic_85_c2m,2079.842999999997,65.51
organic_90_a1,59.43,0.02
organic_90_a2,59.43,0.16
organic_90_a3,1632.82,1.29
organic_90_a4,6353.0,1.33
organic_90_b1,2307.13,1.15
organic_90_b2,2172.9,97.05
organic_90_c1s,1811.0,1.4
organic_90_c1c,1655.0,1.4
organic_90_c1m,1950.936,1.4
organic_90_c2s,1626.0,66.26
organic_90_c2c,1476.0,66.26
organic_90_c2m,1686.6949999999995,66.26
