result_key,surface_power [wh],runtime [sec]
random_squares_large_20_a1,10528.89,0.02
random_squares_large_20_a2,10341.57,0.16
random_squares_large_20_a3,10034.35,1.27
random_squares_large_20_a4,10124.27,1.27
random_squares_large_20_b1,9993.67,1.06
random_squares_large_20_b2,10069.94,77.42
random_squares_large_20_c1s,6781.0,1.27
random_squares_large_20_c1c,5387.0,1.27
random_squares_large_20_c1m,7501.040000000009,1.27
random_squares_large_20_c2s,6177.0,63.72
random_squares_large_20_c2c,5053.0,63.72
random_squares_large_20_c2m,6514.471000000003,63.72
random_squares_large_25_a1,7799.28,0.02
random_squares_large_25_a2,10301.42,0.16
random_squares_large_25_a3,9846.49,1.27
random_squares_large_25_a4,9873.78,1.27
random_squares_large_25_b1,9781.5,1.06
random_squares_large_25_b2,9833.49,83.45
random_squares_large_25_c1s,6391.0,1.21
random_squares_large_25_c1c,5064.0,1.21
random_squares_large_25_c1m,7338.443000000005,1.21
random_squares_large_25_c2s,5952.0,63.71
random_squares_large_25_c2c,4529.0,63.71
random_squares_large_25_c2m,6301.953000000002,63.71
random_squares_large_30_a1,10528.89,0.02
random_squares_large_30_a2,10261.28,0.16
random_squares_large_30_a3,9693.95,1.27
random_squares_large_30_a4,9629.72,1.27
random_squares_large_30_b1,9534.91,1.06
random_squares_large_30_b2,9562.31,78.81
random_squares_large_30_c1s,6081.0,1.29
random_squares_large_30_c1c,4559.0,1.29
random_squares_large_30_c1m,7149.47600000001,1.29
random_squares_large_30_c2s,5546.0,63.75
random_squares_large_30_c2c,4177.0,63.75
random_squares_large_30_c2m,5903.246000000003,63.75
random_squares_large_35_a1,6835.88,0.02
random_squares_large_35_a2,9605.64,0.16
random_squares_large_35_a3,9420.99,1.27
random_squares_large_35_a4,9347.13,1.27
random_squares_large_35_b1,9122.03,1.06
random_squares_large_35_b2,9214.36,79.74
random_squares_large_35_c1s,5567.0,1.23
random_squares_large_35_c1c,4487.0,1.23
random_squares_large_35_c1m,6833.136000000009,1.23
random_squares_large_35_c2s,5131.0,64.01
random_squares_large_35_c2c,3909.0,64.01
random_squares_large_35_c2m,5559.749000000001,64.01
random_squares_large_40_a1,6354.19,0.02
random_squares_large_40_a2,9137.32,0.16
random_squares_large_40_a3,9026.0,1.27
random_squares_large_40_a4,9026.0,1.31
random_squares_large_40_b1,8789.43,1.06
random_squares_large_40_b2,8834.99,82.29
random_squares_large_40_c1s,5205.0,1.28
random_squares_large_40_c1c,4019.9999999999995,1.28
random_squares_large_40_c1m,6578.425000000006,1.28
random_squares_large_40_c2s,4706.0,64.23
random_squares_large_40_c2c,3425.0,64.23
random_squares_large_40_c2m,5103.2480000000005,64.23
random_squares_large_45_a1,5872.49,0.02
random_squares_large_45_a2,8588.72,0.16
random_squares_large_45_a3,8573.2,1.27
random_squares_large_45_a4,8526.64,1.27
random_squares_large_45_b1,8311.56,1.07
random_squares_large_45_b2,8422.42,83.84
random_squares_large_45_c1s,4728.0,1.21
random_squares_large_45_c1c,3473.0,1.21
random_squares_large_45_c1m,6212.599999999999,1.21
random_squares_large_45_c2s,4285.0,67.35
random_squares_large_45_c2c,3123.0,67.35
random_squares_large_45_c2m,4760.863999999999,67.35
random_squares_large_50_a1,5390.79,0.02
random_squares_large_50_a2,7959.84,0.16
random_squares_large_50_a3,8165.37,1.3
random_squares_large_50_a4,8062.6,1.31
random_squares_large_50_b1,7715.17,1.13
random_squares_large_50_b2,7961.88,102.8
random_squares_large_50_c1s,4312.0,1.29
random_squares_large_50_c1c,3188.0,1.29
random_squares_large_50_c1m,5756.342000000007,1.29
random_squares_large_50_c2s,3862.0,64.88
random_squares_large_50_c2c,2831.0,64.88
random_squares_large_50_c2m,4336.772,64.88
random_squares_large_55_a1,4909.1,0.02
random_squares_large_55_a2,7718.99,0.16
random_squares_large_55_a3,7662.8,1.29
random_squares_large_55_a4,7381.81,1.29
random_squares_large_55_b1,7116.87,1.08
random_squares_large_55_b2,7445.81,94.36
random_squares_large_55_c1s,3863.0,1.3
random_squares_large_55_c1c,2827.0,1.3
random_squares_large_55_c1m,5299.053000000004,1.3
random_squares_large_55_c2s,3635.0,68.73
random_squares_large_55_c2c,2650.0,68.73
random_squares_large_55_c2m,4034.267,68.73
random_squares_large_60_a1,4427.4,0.02
random_squares_large_60_a2,6969.69,0.16
random_squares_large_60_a3,7234.09,1.37
random_squares_large_60_a4,6868.0,1.44
random_squares_large_60_b1,6533.87,1.12
random_squares_large_60_b2,6864.36,102.53
random_squares_large_60_c1s,3451.0,1.32
random_squares_large_60_c1c,2542.0,1.32
random_squares_large_60_c1m,4854.109999999999,1.32
random_squares_large_60_c2s,3216.0,64.69
random_squares_large_60_c2c,2361.0,64.69
random_squares_large_60_c2m,3619.802,64.69
random_squares_large_65_a1,3945.7,0.02
random_squares_large_65_a2,6688.7,0.16
random_squares_large_65_a3,6644.81,1.28
random_squares_large_65_a4,6447.31,1.28
random_squares_large_65_b1,5983.36,1.07
random_squares_large_65_b2,6236.76,90.71
random_squares_large_65_c1s,3050.0,1.24
random_squares_large_65_c1c,2259.0,1.24
random_squares_large_65_c1m,4434.889999999995,1.24
random_squares_large_65_c2s,2803.0,64.41
random_squares_large_65_c2c,2066.0,64.41
random_squares_large_65_c2m,3178.222,64.41
random_squares_large_70_a1,3464.01,0.02
random_squares_large_70_a2,6407.71,0.17
random_squares_large_70_a3,6078.01,1.29
random_squares_large_70_a4,5936.72,1.29
random_squares_large_70_b1,5314.33,1.08
random_squares_large_70_b2,5541.42,89.1
random_squares_large_70_c1s,2645.0,1.3
random_squares_large_70_c1c,1950.0,1.3
random_squares_large_70_c1m,3926.0700000000043,1.3
random_squares_large_70_c2s,2392.0,64.32
random_squares_large_70_c2c,1758.0,64.32
random_squares_large_70_c2m,2655.5850000000005,64.32
random_squares_large_75_a1,2703.16,0.02
random_squares_large_75_a2,5311.74,0.16
random_squares_large_75_a3,5050.88,1.27
random_squares_large_75_a4,4972.63,1.29
random_squares_large_75_b1,4286.94,1.06
random_squares_large_75_b2,4619.23,92.61
random_squares_large_75_c1s,2241.0,1.34
random_squares_large_75_c1c,1670.0,1.34
random_squares_large_75_c1m,3315.1879999999965,1.34
random_squares_large_75_c2s,1993.0,65.47
random_squares_large_75_c2c,1478.0,65.47
random_squares_large_75_c2m,2154.992999999999,65.47
random_squares_large_80_a1,1900.46,0.02
random_squares_large_80_a2,4776.61,0.16
random_squares_large_80_a3,3885.0,1.29
random_squares_large_80_a4,3453.58,1.3
random_squares_large_80_b1,3133.1,1.08
random_squares_large_80_b2,3591.91,97.19
random_squares_large_80_c1s,1846.0,1.32
random_squares_large_80_c1c,1391.0,1.32
random_squares_large_80_c1m,2662.680000000001,1.32
random_squares_large_80_c2s,1787.0,64.54
random_squares_large_80_c2c,1337.0,64.54
random_squares_large_80_c2m,1923.9379999999987,64.54
random_squares_large_85_a1,1238.81,0.02
random_squares_large_85_a2,3561.33,0.16
random_squares_large_85_a3,2911.02,1.29
random_squares_large_85_a4,2539.42,1.29
random_squares_large_85_b1,2455.37,1.07
random_squares_large_85_b2,2573.33,90.54
random_squares_large_85_c1s,1472.0,1.3
random_squares_large_85_c1c,1117.0,1.3
random_squares_large_85_c1m,2278.075000000004,1.3
random_squares_large_85_c2s,1397.0,65.51
random_squares_large_85_c2c,1055.0,65.51
random_squares_large_85_c2m,1495.426,65.51
random_squares_large_90_a1,718.19,0.02
random_squares_large_90_a2,1535.75,0.16
random_squares_large_90_a3,2091.69,1.29
random_squares_large_90_a4,1601.15,1.29
random_squares_large_90_b1,1652.54,1.07
random_squares_large_90_b2,1685.63,97.04
random_squares_large_90_c1s,1094.0,1.22
random_squares_large_90_c1c,842.0,1.22
random_squares_large_90_c1m,1725.1760000000004,1.22
random_squares_large_90_c2s,1018.0,64.67
random_squares_large_90_c2c,774.0,64.67
random_squares_large_90_c2m,1078.4270000000001,64.67
organic_10_a1,10528.89,0.02
organic_10_a2,8440.66,0.16
organic_10_a3,10077.83,1.28
organic_10_a4,10127.95,1.28
organic_10_b1,10111.25,1.08
organic_10_b2,10010.81,91.75
organic_10_c1s,6918.0,1.25
organic_10_c1c,5853.0,1.25
organic_10_c1m,7591.255000000007,1.25
organic_10_c2s,6077.0,66.22
organic_10_c2c,5195.0,66.22
organic_10_c2m,6174.490000000004,66.22
organic_15_a1,10528.89,0.02
organic_15_a2,7859.82,0.16
organic_15_a3,9674.79,1.32
organic_15_a4,10048.46,1.31
organic_15_b1,9766.3,1.11
organic_15_b2,9638.14,104.78
organic_15_c1s,6212.0,1.48
organic_15_c1c,5033.0,1.48
organic_15_c1m,7327.200000000009,1.48
organic_15_c2s,5493.0,66.27
organic_15_c2c,4645.0,66.27
organic_15_c2m,5795.023000000004,66.27
organic_20_a1,4864.35,0.02
organic_20_a2,7696.62,0.17
organic_20_a3,9339.34,1.36
organic_20_a4,9622.56,1.39
organic_20_b1,9449.93,1.14
organic_20_b2,9385.87,101.78
organic_20_c1s,5704.0,1.32
organic_20_c1c,4518.0,1.32
organic_20_c1m,7085.152000000004,1.32
organic_20_c2s,5130.0,65.87
organic_20_c2c,4038.0000000000005,65.87
organic_20_c2m,5592.711000000003,65.87
organic_25_a1,10528.89,0.02
organic_25_a2,7034.18,0.16
organic_25_a3,8731.61,1.35
organic_25_a4,9510.43,1.31
organic_25_b1,9031.16,1.09
organic_25_b2,8976.48,100.41
organic_25_c1s,5283.0,1.34
organic_25_c1c,4191.0,1.34
organic_25_c1m,6764.919000000007,1.34
organic_25_c2s,4791.0,66.61
organic_25_c2c,3738.0,66.61
organic_25_c2m,5414.373000000006,66.61
organic_30_a1,4211.56,0.02
organic_30_a2,6317.34,0.16
organic_30_a3,8128.3,1.3
organic_30_a4,9265.42,1.32
organic_30_b1,8799.15,1.1
organic_30_b2,8611.13,100.76
organic_30_c1s,4897.0,1.46
organic_30_c1c,3867.0,1.46
organic_30_c1m,6587.8380000000025,1.46
organic_30_c2s,4570.0,66.48
organic_30_c2c,3632.0,66.48
organic_30_c2m,5185.310000000003,66.48
organic_35_a1,10528.89,0.02
organic_35_a2,4992.45,0.16
organic_35_a3,7871.4,1.3
organic_35_a4,8867.96,1.31
organic_35_b1,8235.22,1.14
organic_35_b2,8146.9,96.75
organic_35_c1s,4681.0,1.34
organic_35_c1c,3716.0,1.34
organic_35_c1m,6157.142000000005,1.34
organic_35_c2s,4282.0,66.27
organic_35_c2c,3408.0,66.27
organic_35_c2m,4949.044000000004,66.27
organic_40_a1,3558.77,0.02
organic_40_a2,5301.3,0.16
organic_40_a3,6974.13,1.3
organic_40_a4,8716.66,1.3
organic_40_b1,7956.58,1.08
organic_40_b2,7753.29,98.98
organic_40_c1s,4663.0,1.33
organic_40_c1c,3861.0,1.33
organic_40_c1m,5945.0380000000005,1.33
organic_40_c2s,4184.0,65.08
organic_40_c2c,3403.0,65.08
organic_40_c2m,4696.647000000004,65.08
organic_45_a1,3175.48,0.02
organic_45_a2,5013.83,0.16
organic_45_a3,6631.58,1.28
organic_45_a4,8175.8,1.29
organic_45_b1,7289.89,1.08
organic_45_b2,7202.35,93.5
organic_45_c1s,4354.0,1.21
organic_45_c1c,3118.0,1.21
organic_45_c1m,5455.948000000001,1.21
organic_45_c2s,3690.0,64.05
organic_45_c2c,2710.0,64.05
organic_45_c2m,4292.143000000003,64.05
organic_50_a1,2566.56,0.02
organic_50_a2,3230.08,0.16
organic_50_a3,5671.87,1.27
organic_50_a4,7901.32,1.27
organic_50_b1,6358.14,1.09
organic_50_b2,6520.87,89.24
organic_50_c1s,3515.0,1.29
organic_50_c1c,2331.0,1.29
organic_50_c1m,4862.843999999997,1.29
organic_50_c2s,3433.0,64.55
organic_50_c2c,2443.0,64.55
organic_50_c2m,4041.4670000000033,64.55
organic_55_a1,2022.39,0.02
organic_55_a2,2022.39,0.16
organic_55_a3,4914.6,1.3
organic_55_a4,7551.62,1.3
organic_55_b1,5870.57,1.13
organic_55_b2,5826.69,100.87
organic_55_c1s,3171.0,1.39
organic_55_c1c,2120.0,1.39
organic_55_c1m,4590.242000000002,1.39
organic_55_c2s,3175.0,64.74
organic_55_c2c,2257.0,64.74
organic_55_c2m,3727.0030000000024,64.74
organic_60_a1,1542.98,0.02
organic_60_a2,1542.98,0.16
organic_60_a3,4238.75,1.28
organic_60_a4,6934.53,1.28
organic_60_b1,5394.08,1.06
organic_60_b2,5133.78,94.97
organic_60_c1s,3126.0,1.32
organic_60_c1c,2207.0,1.32
organic_60_c1m,4306.655999999998,1.32
organic_60_c2s,2861.0,65.36
organic_60_c2c,1814.0,65.36
organic_60_c2m,3291.513000000002,65.36
organic_65_a1,1128.33,0.02
organic_65_a2,1128.33,0.16
organic_65_a3,3478.47,1.34
organic_65_a4,6204.63,1.31
organic_65_b1,4597.58,1.12
organic_65_b2,4398.01,102.5
organic_65_c1s,2416.0,1.3
organic_65_c1c,1743.0,1.3
organic_65_c1m,3778.3389999999968,1.3
organic_65_c2s,2448.0,65.43
organic_65_c2c,1556.0,65.43
organic_65_c2m,2821.9380000000006,65.43
organic_70_a1,778.43,0.02
organic_70_a2,778.43,0.16
organic_70_a3,2826.03,1.31
organic_70_a4,6141.18,1.31
organic_70_b1,3680.35,1.13
organic_70_b2,3672.61,96.8
organic_70_c1s,2044.0,1.33
organic_70_c1c,1547.0,1.33
organic_70_c1m,3141.4420000000023,1.33
organic_70_c2s,2103.0,65.84
organic_70_c2c,1399.0,65.84
organic_70_c2m,2523.395,65.84
organic_75_a1,493.29,0.02
organic_75_a2,493.29,0.16
organic_75_a3,2098.99,1.3
organic_75_a4,5410.74,1.32
organic_75_b1,3121.66,1.11
organic_75_b2,2998.21,99.17
organic_75_c1s,1845.0,1.33
organic_75_c1c,1379.0,1.33
organic_75_c1m,2722.7739999999985,1.33
organic_75_c2s,1752.0,66.13
organic_75_c2c,1269.0,66.13
organic_75_c2m,2116.828000000001,66.13
organic_80_a1,272.91,0.02
organic_80_a2,272.91,0.16
organic_80_a3,1606.19,1.32
organic_80_a4,4888.1,1.32
organic_80_b1,2226.43,1.11
organic_80_b2,2348.52,97.89
organic_80_c1s,1602.0,1.29
organic_80_c1c,1169.0,1.29
organic_80_c1m,2029.7320000000022,1.29
organic_80_c2s,1515.0,65.17
organic_80_c2c,1117.0,65.17
organic_80_c2m,1750.974999999998,65.17
organic_85_a1,117.28,0.02
organic_85_a2,117.28,0.16
organic_85_a3,1262.56,1.35
organic_85_a4,4594.27,1.3
organic_85_b1,1852.55,1.07
organic_85_b2,1745.13,94.14
organic_85_c1s,1399.0,1.22
organic_85_c1c,1008.0,1.22
organic_85_c1m,1663.4099999999994,1.22
organic_85_c2s,1201.0,65.89
organic_85_c2c,868.0,65.89
organic_85_c2m,1276.7939999999996,65.89
organic_90_a1,26.41,0.02
organic_90_a2,26.41,0.16
organic_90_a3,1076.66,1.39
organic_90_a4,4227.41,1.3
organic_90_b1,1526.77,1.09
organic_90_b2,1437.16,98.98
organic_90_c1s,1199.0,1.23
organic_90_c1c,1087.0,1.23
organic_90_c1m,1291.5119999999997,1.23
organic_90_c2s,1034.0,64.65
organic_90_c2c,939.0,64.65
organic_90_c2m,1068.219999999999,64.65
