result_key,surface_power [wh],runtime [sec]
random_squares_large_45_a2,21471.81,0.16
random_squares_large_45_a3,21433.01,1.29
random_squares_large_45_a4,21316.6,1.28
random_squares_large_45_b1,20778.89,1.08
random_squares_large_45_b2,21056.06,81.51
random_squares_large_50_a1,13476.98,0.02
random_squares_large_50_a2,19899.61,0.17
random_squares_large_50_a3,20413.42,1.35
random_squares_large_50_a4,20156.51,1.31
random_squares_large_50_b1,19287.93,1.11
random_squares_large_50_b2,19904.7,103.81
random_squares_large_55_a1,12272.74,0.02
random_squares_large_55_a2,19297.48,0.16
random_squares_large_55_a3,19156.99,1.29
random_squares_large_55_a4,18454.51,1.31
random_squares_large_55_b1,17792.18,1.09
random_squares_large_55_b2,18614.52,88.99
random_squares_large_60_a1,11068.5,0.02
random_squares_large_60_a2,17424.22,0.16
random_squares_large_60_a3,18085.21,1.32
random_squares_large_60_a4,17169.99,1.28
random_squares_large_60_b1,16334.67,1.07
random_squares_large_60_b2,17160.91,88.7
random_squares_large_65_a1,9864.26,0.02
random_squares_large_65_a2,16721.74,0.16
random_squares_large_65_a3,16612.02,1.3
random_squares_large_65_a4,16118.29,1.29
random_squares_large_65_b1,14958.39,1.11
random_squares_large_65_b2,15591.89,86.07
random_squares_large_70_a1,8660.01,0.02
random_squares_large_70_a2,16019.27,0.16
random_squares_large_70_a3,15195.03,1.29
random_squares_large_70_a4,14841.79,1.29
random_squares_large_70_b1,13285.83,1.07
random_squares_large_70_b2,13853.55,85.45
random_squares_large_75_a1,7455.77,0.02
random_squares_large_75_a2,13744.59,0.17
random_squares_large_75_a3,13115.71,1.29
random_squares_large_75_a4,12927.04,1.29
random_squares_large_75_b1,11273.98,1.08
random_squares_large_75_b2,12075.06,85.96
random_squares_large_80_a1,6251.53,0.02
random_squares_large_80_a2,12941.76,0.16
random_squares_large_80_a3,10867.79,1.34
random_squares_large_80_a4,9864.26,1.3
random_squares_large_80_b1,9118.77,1.08
random_squares_large_80_b2,10186.02,86.43
random_squares_large_85_a1,5047.29,0.02
random_squares_large_85_a2,10366.02,0.16
random_squares_large_85_a3,8876.78,1.29
random_squares_large_85_a4,8025.78,1.29
random_squares_large_85_b1,7833.29,1.08
random_squares_large_85_b2,8103.45,86.23
random_squares_large_90_a1,3843.05,0.02
random_squares_large_90_a2,5716.31,0.16
random_squares_large_90_a3,6990.13,1.29
random_squares_large_90_a4,5866.17,1.29
random_squares_large_90_b1,5983.92,1.07
random_squares_large_90_b2,6059.74,85.93
organic_10_a1,26322.23,0.02
organic_10_a2,21101.65,0.16
organic_10_a3,25194.58,1.29
organic_10_a4,25319.88,1.28
organic_10_b1,25278.11,1.08
organic_10_b2,25027.03,80.48
organic_15_a1,26322.23,0.02
organic_15_a2,19649.54,0.16
organic_15_a3,24186.97,1.29
organic_15_a4,25121.15,1.29
organic_15_b1,24415.75,1.07
organic_15_b2,24095.35,80.34
organic_20_a1,12160.87,0.02
organic_20_a2,19241.55,0.16
organic_20_a3,23348.34,1.28
organic_20_a4,24056.41,1.31
organic_20_b1,23624.83,1.09
organic_20_b2,23464.67,84.03
rows_10_c1s,17828.0,1.17
rows_10_c1c,13942.0,1.17
rows_10_c1m,18046.35600000001,1.17
rows_10_c2s,16494.0,64.49
rows_10_c2c,12905.0,64.49
rows_10_c2m,16588.135999999984,64.49
rows_15_c1s,17773.0,1.19
rows_15_c1c,13899.0,1.19
rows_15_c1m,17985.876000000004,1.19
rows_15_c2s,16383.0,63.91
rows_15_c2c,12860.0,63.91
rows_15_c2m,16466.335999999985,63.91
rows_20_c1s,17718.0,1.17
rows_20_c1c,13856.0,1.17
rows_20_c1m,17925.372,1.17
rows_20_c2s,14789.0,64.02
rows_20_c2c,11600.0,64.02
rows_20_c2m,14834.20999999998,64.02
rows_25_c1s,15573.0,1.17
rows_25_c1c,12336.0,1.17
rows_25_c1m,15974.003999999995,1.17
rows_25_c2s,14499.0,64.05
rows_25_c2c,11488.0,64.05
rows_25_c2m,14651.684999999987,64.05
rows_30_c1s,15463.0,1.25
rows_30_c1c,12254.0,1.25
rows_30_c1m,15852.947999999999,1.25
rows_30_c2s,14377.0,66.75
rows_30_c2c,11410.0,66.75
rows_30_c2m,14516.310999999992,66.75
rows_35_c1s,15353.0,1.15
rows_35_c1c,12172.0,1.15
rows_35_c1m,15731.891999999998,1.15
rows_35_c2s,12553.0,65.1
rows_35_c2c,9998.0,65.1
rows_35_c2m,12657.45699999999,65.1
rows_40_c1s,12990.0,1.17
rows_40_c1c,9897.0,1.17
rows_40_c1m,13538.435999999996,1.17
rows_40_c2s,12251.0,64.57
rows_40_c2c,9795.0,64.57
rows_40_c2m,12439.71399999999,64.57
rows_45_c1s,12825.0,1.22
rows_45_c1c,9789.0,1.22
rows_45_c1m,13357.031999999992,1.22
rows_45_c2s,11423.0,65.43
rows_45_c2c,8461.0,65.43
rows_45_c2m,11593.543999999994,65.43
rows_50_c1s,12661.0,1.19
rows_50_c1c,9680.0,1.19
rows_50_c1m,13175.808000000003,1.19
rows_50_c2s,10101.0,66.06
rows_50_c2c,8192.0,66.06
rows_50_c2m,10130.067999999983,66.06
rows_55_c1s,10080.0,1.19
rows_55_c1c,7277.0,1.19
rows_55_c1m,10741.212000000007,1.19
rows_55_c2s,9624.0,65.27
rows_55_c2c,7682.0,65.27
rows_55_c2m,9807.691999999994,65.27
rows_60_c1s,9862.0,1.2
rows_60_c1c,7082.0,1.2
rows_60_c1m,10500.299999999997,1.2
rows_60_c2s,8756.0,65.89
rows_60_c2c,6463.0,65.89
rows_60_c2m,8921.770999999992,65.89
rows_65_c1s,7121.0,1.27
rows_65_c1c,5279.0,1.27
rows_65_c1m,7886.087999999995,1.27
rows_65_c2s,7246.0,65.41
rows_65_c2c,6096.0,65.41
rows_65_c2m,7406.887999999987,65.41
rows_70_c1s,6850.0,1.2
rows_70_c1c,5034.0,1.2
rows_70_c1m,7586.627999999996,1.2
rows_70_c2s,6759.0,66.16
rows_70_c2c,5276.0,66.16
rows_70_c2m,6923.3539999999975,66.16
rows_75_c1s,6580.0,1.19
rows_75_c1c,4804.0,1.19
rows_75_c1m,7288.428000000001,1.19
rows_75_c2s,5859.0,65.52
rows_75_c2c,4386.0,65.52
rows_75_c2m,6002.010999999999,65.52
rows_80_c1s,3631.0,1.16
rows_80_c1c,2909.0,1.16
rows_80_c1m,4439.148000000001,1.16
rows_80_c2s,3848.0,65.67
rows_80_c2c,3016.0,65.67
rows_80_c2m,4013.257000000002,65.67
rows_85_c1s,3311.0,1.18
rows_85_c1c,2638.0,1.18
rows_85_c1m,4085.8440000000023,1.18
rows_85_c2s,3611.0,65.22
rows_85_c2c,2777.0,65.22
rows_85_c2m,3732.406999999997,65.22
rows_90_c1s,2995.0,1.19
rows_90_c1c,2366.0,1.19
rows_90_c1m,3736.211999999997,1.19
rows_90_c2s,2036.0,65.17
rows_90_c2c,1291.0,65.17
rows_90_c2m,2129.363,65.17
columns_10_c1s,17296.0,1.18
columns_10_c1c,14853.0,1.18
columns_10_c1m,18329.34600000001,1.18
columns_10_c2s,16094.999999999998,65.13
columns_10_c2c,13708.0,65.13
columns_10_c2m,16327.202999999983,65.13
columns_15_c1s,14839.0,1.19
columns_15_c1c,12567.0,1.19
columns_15_c1m,16891.378,1.19
columns_15_c2s,15021.0,65.75
columns_15_c2c,13206.0,65.75
columns_15_c2m,15462.132999999983,65.75
columns_20_c1s,14841.0,1.27
columns_20_c1c,12558.0,1.27
columns_20_c1m,16879.772000000004,1.27
columns_20_c2s,14097.0,65.76
columns_20_c2c,12507.0,65.76
columns_20_c2m,14531.93099999999,65.76
columns_25_c1s,12391.0,1.18
columns_25_c1c,10099.0,1.18
columns_25_c1m,15424.41599999999,1.18
columns_25_c2s,13480.0,65.52
columns_25_c2c,11836.0,65.52
columns_25_c2m,14127.14699999999,65.52
columns_30_c1s,9952.0,1.17
columns_30_c1c,7875.0,1.17
columns_30_c1m,13957.496000000001,1.17
columns_30_c2s,12099.0,64.98
columns_30_c2c,10386.0,64.98
columns_30_c2m,12722.036999999984,64.98
columns_35_c1s,9955.0,1.17
columns_35_c1c,7869.0,1.17
columns_35_c1m,13934.340000000006,1.17
columns_35_c2s,11484.0,64.72
columns_35_c2c,9965.0,64.72
columns_35_c2m,12289.552999999982,64.72
columns_40_c1s,7531.0,1.14
columns_40_c1c,5642.0,1.14
columns_40_c1m,12450.123,1.14
columns_40_c2s,10414.0,64.33
columns_40_c2c,8557.0,64.33
columns_40_c2m,11430.120999999985,64.33
columns_45_c1s,7535.0,1.16
columns_45_c1c,5643.0,1.16
columns_45_c1m,12421.247999999992,1.16
columns_45_c2s,9492.0,64.04
columns_45_c2c,8164.0,64.04
columns_45_c2m,10426.969,64.04
columns_50_c1s,5140.0,1.14
columns_50_c1c,3715.0,1.14
columns_50_c1m,10919.705999999998,1.14
columns_50_c2s,8871.0,64.25
columns_50_c2c,7658.0,64.25
columns_50_c2m,9990.052,64.25
columns_55_c1s,3090.0,1.13
columns_55_c1c,1922.0,1.13
columns_55_c1m,9406.712000000003,1.13
columns_55_c2s,7498.0,64.39
columns_55_c2c,6316.0,64.39
columns_55_c2m,8610.365,64.39
columns_60_c1s,3159.0,1.17
columns_60_c1c,1919.0,1.17
columns_60_c1m,9366.434000000001,1.17
columns_60_c2s,6874.0,64.55
columns_60_c2c,5523.0,64.55
columns_60_c2m,8076.460999999989,64.55
columns_65_c1s,2340.0,1.16
columns_65_c1c,1485.0,1.16
columns_65_c1m,7836.219999999995,1.16
columns_65_c2s,5785.0,64.52
columns_65_c2c,4097.0,64.52
columns_65_c2m,7167.440999999992,64.52
columns_70_c1s,2282.0,1.15
columns_70_c1c,1421.0,1.15
columns_70_c1m,7790.300000000003,1.15
columns_70_c2s,4870.0,64.54
columns_70_c2c,3418.0,64.54
columns_70_c2m,6242.234999999993,64.54
columns_75_c1s,1722.0,1.18
columns_75_c1c,1346.0,1.18
columns_75_c1m,6242.96399999999,1.18
columns_75_c2s,4245.0,64.36
columns_75_c2c,2870.0,64.36
columns_75_c2m,5654.9589999999935,64.36
columns_80_c1s,1734.0,1.18
columns_80_c1c,1282.0,1.18
columns_80_c1m,4684.287999999996,1.18
columns_80_c2s,2897.0,64.63
columns_80_c2c,2150.0,64.63
columns_80_c2m,4306.835999999997,64.63
columns_85_c1s,1588.0,1.2
columns_85_c1c,1234.0,1.2
columns_85_c1m,4627.097999999995,1.2
columns_85_c2s,2396.0,65.01
columns_85_c2c,1534.0,65.01
columns_85_c2m,3825.9219999999973,65.01
columns_90_c1s,1564.0,1.17
columns_90_c1c,1180.0,1.17
columns_90_c1m,3051.4050000000025,1.17
columns_90_c2s,1669.0,65.85
columns_90_c2c,955.0,65.85
columns_90_c2m,2753.470000000001,65.85
rectangle_10_c1s,15475.0,1.19
rectangle_10_c1c,12740.0,1.19
rectangle_10_c1m,17787.023999999998,1.19
rectangle_10_c2s,15555.0,65.89
rectangle_10_c2c,13527.0,65.89
rectangle_10_c2m,16339.462999999982,65.89
rectangle_15_c1s,15482.0,1.17
rectangle_15_c1c,12753.0,1.17
rectangle_15_c1m,17740.920000000006,1.17
rectangle_15_c2s,14947.0,66.09
rectangle_15_c2c,12689.0,66.09
rectangle_15_c2m,15749.683999999981,66.09
rectangle_20_c1s,13671.0,1.17
rectangle_20_c1c,9967.0,1.17
rectangle_20_c1m,16664.369999999995,1.17
rectangle_20_c2s,14161.0,65.62
rectangle_20_c2c,10617.0,65.62
rectangle_20_c2m,15288.583999999986,65.62
rectangle_25_c1s,13624.0,1.25
rectangle_25_c1c,9884.0,1.25
rectangle_25_c1m,16595.23199999999,1.25
rectangle_25_c2s,13489.0,65.48
rectangle_25_c2c,10443.0,65.48
rectangle_25_c2m,14552.640999999981,65.48
rectangle_30_c1s,13572.0,1.22
rectangle_30_c1c,9798.0,1.22
rectangle_30_c1m,16526.165999999997,1.22
rectangle_30_c2s,12088.0,65.07
rectangle_30_c2c,9296.0,65.07
rectangle_30_c2m,13076.775999999994,65.07
rectangle_35_c1s,8422.0,1.17
rectangle_35_c1c,6008.0,1.17
rectangle_35_c1m,12425.548000000008,1.17
rectangle_35_c2s,10562.0,65.0
rectangle_35_c2c,7935.0,65.0
rectangle_35_c2m,11647.35599999999,65.0
rectangle_40_c1s,8239.0,1.17
rectangle_40_c1c,5815.0,1.17
rectangle_40_c1m,12272.308000000003,1.17
rectangle_40_c2s,9605.0,65.04
rectangle_40_c2c,6729.0,65.04
rectangle_40_c2m,11306.162999999995,65.04
rectangle_45_c1s,7986.0,1.21
rectangle_45_c1c,5631.0,1.21
rectangle_45_c1m,12119.307999999997,1.21
rectangle_45_c2s,9367.0,65.45
rectangle_45_c2c,6360.0,65.45
rectangle_45_c2m,11078.038999999997,65.45
rectangle_50_c1s,7720.0,1.21
rectangle_50_c1c,5442.0,1.21
rectangle_50_c1m,11966.547999999995,1.21
rectangle_50_c2s,8683.0,65.51
rectangle_50_c2c,5972.0,65.51
rectangle_50_c2m,10313.609999999995,65.51
rectangle_55_c1s,7624.0,1.19
rectangle_55_c1c,5258.0,1.19
rectangle_55_c1m,11814.068000000001,1.19
rectangle_55_c2s,7823.0,64.88
rectangle_55_c2c,5500.0,64.88
rectangle_55_c2m,9324.883999999985,64.88
rectangle_60_c1s,6948.0,1.15
rectangle_60_c1c,5068.0,1.15
rectangle_60_c1m,9638.557999999992,1.15
rectangle_60_c2s,6309.0,64.37
rectangle_60_c2c,4302.0,64.37
rectangle_60_c2m,7723.820999999998,64.37
rectangle_65_c1s,6724.0,1.17
rectangle_65_c1c,4880.0,1.17
rectangle_65_c1m,9449.007999999994,1.17
rectangle_65_c2s,5130.0,64.36
rectangle_65_c2c,3279.0,64.36
rectangle_65_c2m,6548.893999999998,64.36
rectangle_70_c1s,6489.0,1.15
rectangle_70_c1c,4696.0,1.15
rectangle_70_c1m,9260.208,1.15
rectangle_70_c2s,4474.0,64.96
rectangle_70_c2c,2902.0,64.96
rectangle_70_c2m,5725.207000000008,64.96
rectangle_75_c1s,3950.0,1.21
rectangle_75_c1c,2855.0,1.21
rectangle_75_c1m,6935.627999999996,1.21
rectangle_75_c2s,3195.0,65.19
rectangle_75_c2c,2007.0000000000002,65.19
rectangle_75_c2m,4298.750999999999,65.19
rectangle_80_c1s,1528.0,1.17
rectangle_80_c1c,1154.0,1.17
rectangle_80_c1m,4537.358000000004,1.17
rectangle_80_c2s,1511.0,65.05
rectangle_80_c2c,1103.0,65.05
rectangle_80_c2m,2649.5329999999985,65.05
rectangle_85_c1s,1182.0,1.19
rectangle_85_c1c,890.0,1.19
rectangle_85_c1m,1182.3000000000018,1.19
rectangle_85_c2s,975.0,64.85
rectangle_85_c2c,779.0,64.85
rectangle_85_c2m,1690.8529999999994,64.85
rectangle_90_c1s,874.0,1.15
rectangle_90_c1c,658.0,1.15
rectangle_90_c1m,874.1039999999985,1.15
rectangle_90_c2s,803.0,64.43
rectangle_90_c2c,643.0,64.43
rectangle_90_c2m,864.13,64.43
triangle_10_c1s,16913.0,1.26
triangle_10_c1c,13870.0,1.26
triangle_10_c1m,18354.892000000003,1.26
triangle_10_c2s,16041.0,65.0
triangle_10_c2c,13721.0,65.0
triangle_10_c2m,16521.045999999984,65.0
triangle_15_c1s,15143.0,1.17
triangle_15_c1c,12482.0,1.17
triangle_15_c1m,17445.855,1.17
triangle_15_c2s,15032.0,64.59
triangle_15_c2c,12940.0,64.59
triangle_15_c2m,15742.637999999983,64.59
triangle_20_c1s,14087.0,1.17
triangle_20_c1c,11099.0,1.17
triangle_20_c1m,16871.58,1.17
triangle_20_c2s,14062.0,65.08
triangle_20_c2c,12009.0,65.08
triangle_20_c2m,14957.182999999988,65.08
triangle_25_c1s,12464.0,1.23
triangle_25_c1c,9678.0,1.23
triangle_25_c1m,15916.173000000004,1.23
triangle_25_c2s,13112.0,64.76
triangle_25_c2c,11271.0,64.76
triangle_25_c2m,14218.88799999998,64.76
triangle_30_c1s,10334.0,1.17
triangle_30_c1c,8172.000000000001,1.17
triangle_30_c1m,14564.256000000001,1.17
triangle_30_c2s,12013.0,64.53
triangle_30_c2c,9958.0,64.53
triangle_30_c2m,13368.896999999992,64.53
triangle_35_c1s,9961.0,1.2
triangle_35_c1c,8087.0,1.2
triangle_35_c1m,14116.247999999992,1.2
triangle_35_c2s,11168.0,65.75
triangle_35_c2c,9124.0,65.75
triangle_35_c2m,12554.21199999999,65.75
triangle_40_c1s,9007.0,1.2
triangle_40_c1c,7067.0,1.2
triangle_40_c1m,13276.940000000002,1.2
triangle_40_c2s,10332.0,65.68
triangle_40_c2c,8224.0,65.68
triangle_40_c2m,11690.20899999999,65.68
triangle_45_c1s,8148.999999999999,1.24
triangle_45_c1c,6940.0,1.24
triangle_45_c1m,12417.185999999992,1.24
triangle_45_c2s,9592.0,65.65
triangle_45_c2c,6842.0,65.65
triangle_45_c2m,10811.324999999992,65.65
triangle_50_c1s,7728.0,1.16
triangle_50_c1c,6394.0,1.16
triangle_50_c1m,11537.022000000004,1.16
triangle_50_c2s,8731.0,64.72
triangle_50_c2c,6131.0,64.72
triangle_50_c2m,9938.265999999996,64.72
triangle_55_c1s,7184.0,1.15
triangle_55_c1c,6287.0,1.15
triangle_55_c1m,10239.995999999997,1.15
triangle_55_c2s,7988.0,64.59
triangle_55_c2c,5935.0,64.59
triangle_55_c2m,9116.07199999999,64.59
triangle_60_c1s,7007.0,1.18
triangle_60_c1c,6191.0,1.18
triangle_60_c1m,9514.907999999996,1.18
triangle_60_c2s,7252.0,64.3
triangle_60_c2c,5544.0,64.3
triangle_60_c2m,8232.985000000008,64.3
triangle_65_c1s,6137.0,1.19
triangle_65_c1c,4961.0,1.19
triangle_65_c1m,8571.403,1.19
triangle_65_c2s,6579.0,64.27
triangle_65_c2c,4804.0,64.27
triangle_65_c2m,7362.610000000002,64.27
triangle_70_c1s,5654.0,1.16
triangle_70_c1c,4839.0,1.16
triangle_70_c1m,7813.681999999996,1.16
triangle_70_c2s,5756.0,64.06
triangle_70_c2c,3900.0,64.06
triangle_70_c2m,6480.619999999997,64.06
triangle_75_c1s,4589.0,1.18
triangle_75_c1c,3738.0,1.18
triangle_75_c1m,6415.739999999998,1.18
triangle_75_c2s,5024.0,64.21
triangle_75_c2c,3567.0,64.21
triangle_75_c2m,5548.821999999997,64.21
triangle_80_c1s,4445.0,1.17
triangle_80_c1c,3642.0,1.17
triangle_80_c1m,5620.784999999995,1.17
triangle_80_c2s,4175.0,64.05
triangle_80_c2c,3094.0,64.05
triangle_80_c2m,4568.342000000004,64.05
triangle_85_c1s,3228.0,1.13
triangle_85_c1c,2339.0,1.13
triangle_85_c1m,4384.211999999998,1.13
triangle_85_c2s,3325.0,64.22
triangle_85_c2c,2578.0,64.22
triangle_85_c2m,3630.297,64.22
triangle_90_c1s,2045.9999999999998,1.18
triangle_90_c1c,1333.0,1.18
triangle_90_c1m,3339.2520000000018,1.18
triangle_90_c2s,2464.0,64.03
triangle_90_c2c,1564.0,64.03
triangle_90_c2m,2669.594000000001,64.03
circle_10_c1s,17642.0,1.17
circle_10_c1c,14866.0,1.17
circle_10_c1m,18564.462000000014,1.17
circle_10_c2s,15959.0,64.16
circle_10_c2c,13813.0,64.16
circle_10_c2m,16183.878999999983,64.16
circle_15_c1s,15534.0,1.17
circle_15_c1c,13384.0,1.17
circle_15_c1m,17358.22800000001,1.17
circle_15_c2s,14837.0,63.87
circle_15_c2c,13249.0,63.87
circle_15_c2m,15212.126999999984,63.87
circle_20_c1s,14133.0,1.16
circle_20_c1c,11612.0,1.16
circle_20_c1m,16539.11599999999,1.16
circle_20_c2s,13760.0,63.95
circle_20_c2c,12205.0,63.95
circle_20_c2m,14330.971999999983,63.95
circle_25_c1s,11332.0,1.18
circle_25_c1c,9649.0,1.18
circle_25_c1m,14900.891999999996,1.18
circle_25_c2s,12857.0,64.14
circle_25_c2c,11241.0,64.14
circle_25_c2m,13568.790999999988,64.14
circle_30_c1s,11337.0,1.13
circle_30_c1c,9636.0,1.13
circle_30_c1m,14871.011999999992,1.13
circle_30_c2s,12207.0,63.96
circle_30_c2c,10759.0,63.96
circle_30_c2m,13005.912999999991,63.96
circle_35_c1s,9942.0,1.16
circle_35_c1c,8026.999999999999,1.16
circle_35_c1m,14022.064000000002,1.16
circle_35_c2s,11014.0,64.07
circle_35_c2c,9716.0,64.07
circle_35_c2m,11837.722999999996,64.07
circle_40_c1s,7872.0,1.16
circle_40_c1c,6121.0,1.16
circle_40_c1m,12751.197999999995,1.16
circle_40_c2s,10039.0,63.75
circle_40_c2c,8949.0,63.75
circle_40_c2m,11067.528999999991,63.75
circle_45_c1s,6494.0,1.15
circle_45_c1c,4922.0,1.15
circle_45_c1m,11879.979999999994,1.15
circle_45_c2s,9319.0,63.93
circle_45_c2c,7951.0,63.93
circle_45_c2m,10415.069999999987,63.93
circle_50_c1s,5125.0,1.16
circle_50_c1c,3838.0,1.16
circle_50_c1m,10998.875999999998,1.16
circle_50_c2s,8435.0,64.31
circle_50_c2c,7040.0,64.31
circle_50_c2m,9638.399999999989,64.31
circle_55_c1s,4563.0,1.13
circle_55_c1c,3429.0,1.13
circle_55_c1m,10527.455999999991,1.13
circle_55_c2s,7419.0,64.11
circle_55_c2c,6121.0,64.11
circle_55_c2m,8540.691,64.11
circle_60_c1s,2756.0,1.15
circle_60_c1c,1819.0,1.15
circle_60_c1m,8785.319999999994,1.15
circle_60_c2s,6314.0,64.05
circle_60_c2c,5406.0,64.05
circle_60_c2m,7644.099000000002,64.05
circle_65_c1s,2181.0,1.13
circle_65_c1c,1534.0,1.13
circle_65_c1m,7872.395999999989,1.13
circle_65_c2s,5708.0,64.0
circle_65_c2c,4490.0,64.0
circle_65_c2m,7069.592999999991,64.0
circle_70_c1s,1960.0,1.15
circle_70_c1c,1434.0,1.15
circle_70_c1m,7803.403999999991,1.15
circle_70_c2s,4850.0,64.02
circle_70_c2c,3846.0,64.02
circle_70_c2m,6219.849999999996,64.02
circle_75_c1s,1669.0,1.15
circle_75_c1c,1353.0,1.15
circle_75_c1m,5587.95,1.15
circle_75_c2s,3505.0,63.92
circle_75_c2c,2660.0,63.92
circle_75_c2m,4841.680999999997,63.92
circle_80_c1s,1639.0,1.14
circle_80_c1c,1250.0,1.14
circle_80_c1m,4643.407999999997,1.14
circle_80_c2s,2853.0,64.06
circle_80_c2c,2053.0,64.06
circle_80_c2m,4310.918999999999,64.06
circle_85_c1s,1561.0,1.16
circle_85_c1c,1169.0,1.16
circle_85_c1m,4557.728,1.16
circle_85_c2s,2278.0,63.92
circle_85_c2c,1573.0,63.92
circle_85_c2m,3643.5259999999985,63.92
circle_90_c1s,1425.0,1.14
circle_90_c1c,1087.0,1.14
circle_90_c1m,3162.324000000002,1.14
circle_90_c2s,1395.0,63.87
circle_90_c2c,1043.0,63.87
circle_90_c2m,2339.0229999999992,63.87
ellipse_10_c1s,16236.0,1.15
ellipse_10_c1c,13896.0,1.15
ellipse_10_c1m,17760.778,1.15
ellipse_10_c2s,15435.0,63.75
ellipse_10_c2c,13474.0,63.75
ellipse_10_c2m,15798.184999999976,63.75
ellipse_15_c1s,14831.0,1.14
ellipse_15_c1c,12589.0,1.14
ellipse_15_c1m,16950.332,1.14
ellipse_15_c2s,14924.0,63.81
ellipse_15_c2c,13222.0,63.81
ellipse_15_c2m,15323.528999999984,63.81
ellipse_20_c1s,14130.0,1.14
ellipse_20_c1c,11977.0,1.14
ellipse_20_c1m,16535.307999999997,1.14
ellipse_20_c2s,13736.0,63.9
ellipse_20_c2c,12004.0,63.9
ellipse_20_c2m,14248.963999999985,63.9
ellipse_25_c1s,11332.0,1.15
ellipse_25_c1c,9649.0,1.15
ellipse_25_c1m,14903.748000000001,1.15
ellipse_25_c2s,12835.0,63.88
ellipse_25_c2c,11203.0,63.88
ellipse_25_c2m,13517.989999999989,63.88
ellipse_30_c1s,11335.0,1.14
ellipse_30_c1c,9637.0,1.14
ellipse_30_c1m,14882.38799999999,1.14
ellipse_30_c2s,12091.0,63.7
ellipse_30_c2c,10764.0,63.7
ellipse_30_c2m,12891.666999999996,63.7
ellipse_35_c1s,9262.0,1.14
ellipse_35_c1c,7205.0,1.14
ellipse_35_c1m,13637.388000000003,1.14
ellipse_35_c2s,10905.0,63.78
ellipse_35_c2c,9641.0,63.78
ellipse_35_c2m,11782.951999999996,63.78
ellipse_40_c1s,6482.0,1.14
ellipse_40_c1c,4946.0,1.14
ellipse_40_c1m,11972.091999999986,1.14
ellipse_40_c2s,10064.0,63.73
ellipse_40_c2c,8972.0,63.73
ellipse_40_c2m,11012.669999999993,63.73
ellipse_45_c1s,6487.0,1.14
ellipse_45_c1c,4924.0,1.14
ellipse_45_c1m,11938.347999999994,1.14
ellipse_45_c2s,9005.0,63.78
ellipse_45_c2c,7541.0,63.78
ellipse_45_c2m,10167.897999999996,63.78
ellipse_50_c1s,5471.0,1.13
ellipse_50_c1c,4064.0,1.13
ellipse_50_c1m,10665.044000000002,1.13
ellipse_50_c2s,7996.0,64.11
ellipse_50_c2c,6714.0,64.11
ellipse_50_c2m,9353.796,64.11
ellipse_55_c1s,5419.0,1.14
ellipse_55_c1c,4054.9999999999995,1.14
ellipse_55_c1m,10626.05999999999,1.14
ellipse_55_c2s,7270.0,63.86
ellipse_55_c2c,6268.0,63.86
ellipse_55_c2m,8539.76099999999,63.86
ellipse_60_c1s,4059.0,1.15
ellipse_60_c1c,2769.0,1.15
ellipse_60_c1m,9336.807999999999,1.15
ellipse_60_c2s,6052.0,64.72
ellipse_60_c2c,4483.0,64.72
ellipse_60_c2m,7443.095999999992,64.72
ellipse_65_c1s,2739.0,1.17
ellipse_65_c1c,1766.0,1.17
ellipse_65_c1m,7618.512000000005,1.17
ellipse_65_c2s,5292.0,64.23
ellipse_65_c2c,3605.0,64.23
ellipse_65_c2m,6737.968000000002,64.23
ellipse_70_c1s,2646.0,1.14
ellipse_70_c1c,1690.0,1.14
ellipse_70_c1m,7567.298000000002,1.14
ellipse_70_c2s,4378.0,63.95
ellipse_70_c2c,2804.0,63.95
ellipse_70_c2m,5845.239000000002,63.95
ellipse_75_c1s,2349.0,1.16
ellipse_75_c1c,1629.0,1.16
ellipse_75_c1m,5405.871999999997,1.16
ellipse_75_c2s,3593.0,64.21
ellipse_75_c2c,2084.0,64.21
ellipse_75_c2m,4733.593000000003,64.21
ellipse_80_c1s,2335.0,1.16
ellipse_80_c1c,1578.0,1.16
ellipse_80_c1m,5345.895999999999,1.16
ellipse_80_c2s,3250.0,63.93
ellipse_80_c2c,1916.0,63.93
ellipse_80_c2m,4172.6810000000005,63.93
ellipse_85_c1s,1891.0,1.13
ellipse_85_c1c,1478.0,1.13
ellipse_85_c1m,4434.9000000000015,1.13
ellipse_85_c2s,2701.0,64.22
ellipse_85_c2c,1538.0,64.22
ellipse_85_c2m,3435.252000000001,64.22
ellipse_90_c1s,1806.0,1.14
ellipse_90_c1c,1422.0,1.14
ellipse_90_c1m,3516.939999999994,1.14
ellipse_90_c2s,2085.0,64.04
ellipse_90_c2c,1352.0,64.04
ellipse_90_c2m,2793.676999999999,64.04
random_squares_small_10_c1s,19077.0,1.13
random_squares_small_10_c1c,14681.0,1.13
random_squares_small_10_c1m,19472.436000000016,1.13
random_squares_small_10_c2s,17491.0,64.83
random_squares_small_10_c2c,13844.0,64.83
random_squares_small_10_c2m,17501.456999999995,64.83
random_squares_small_15_c1s,18257.0,1.22
random_squares_small_15_c1c,14156.0,1.22
random_squares_small_15_c1m,19167.48400000001,1.22
random_squares_small_15_c2s,16718.0,65.69
random_squares_small_15_c2c,13384.0,65.69
random_squares_small_15_c2m,16732.050000000007,65.69
random_squares_small_20_c1s,17476.0,1.14
random_squares_small_20_c1c,13484.0,1.14
